SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,INNOVENTIS MEDICARE LTD,36573,ITRVTO,ITRAVENT-OC CREAM 15GM,15GM,60070,01-01-28,1.00000000000000,0.00000000000000,0,20.87,20.42,103.12,3,,0,0,20.24,L,0,0,0,12506,20,07,2026,1,01,28,,3175.00,2.50,2.50,0.00,30049099,0.51000000,0.51000000,0.00000000,01/28,,1526809,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,INNOVENTIS MEDICARE LTD,36430,XRB,XEROMINIC TAB (BLUE) 1*10,1*10 TAB,IF115003,01-10-27,5.00000000000000,0.00000000000000,0,4.24,4.15,53.43,3,,0,0,20.56,L,0,0,0,12506,20,07,2026,1,10,27,,3175.00,2.50,2.50,0.00,30049039,0.51000000,0.51000000,0.00000000,10/27,,1469433,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CW-CUREWELL,31608,NRNF,NURONON FORTE TAB 1*10,B 1*10,TE-26090,01-10-27,5.00000000000000,0.00000000000000,0,3.34,3.27,28,3,,0,0,16.20,L,0,0,0,12506,20,07,2026,1,10,27,,3175.00,2.50,2.50,0.00,30041030,0.40000000,0.40000000,0.00000000,10/27,,1553019,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,RANBAXY (G),29682,HST150,HISTAC 150MG 1*30 TAB,30 TAB,DFH3142A,01-04-28,2.00000000000000,0.00000000000000,0,21.68,21.81,46.17,3,,0,0,42.06,L,0,0,0,12506,20,07,2026,1,04,28,,3175.00,2.50,2.50,0.00,30049099,1.05000000,1.05000000,0.00000000,04/28,,1548138,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,PIL (GEN),25540,HDLSS,HEAD LICE SHAMPOO 50ML,O 50ML,AJM26007,01-02-28,1.00000000000000,0.00000000000000,0,45.36,44,102.09,3,,0,0,44.00,L,0,0,0,12506,20,07,2026,1,02,28,,3175.00,2.50,2.50,0.00,30049029,1.10000000,1.10000000,0.00000000,02/28,,1551115,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,UNIVENTIS - ULTIMA,30340,ORVG,ORAVENT GEL 15GM,L 15GM,60195,01-04-28,1.00000000000000,0.00000000000000,0,21.34,19.97,73.73,3,,0,0,20.70,L,0,0,0,12506,20,07,2026,1,04,28,,3175.00,2.50,2.50,0.00,30049065,0.52000000,0.52000000,0.00000000,04/28,,1550772,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,UNIVENTIS - ULTIMA,26545,PTV40,PANTOVENT 40MG 1*10 TAB,10 TAB,GF986012B,01-03-28,4.00000000000000,0.00000000000000,0,11.86,11.09,126.7,3,,0,0,46.02,L,0,0,0,12506,20,07,2026,1,03,28,,3175.00,2.50,2.50,0.00,30049099,1.15000000,1.15000000,0.00000000,03/28,,1550852,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,UNIVENTIS - ULTIMA,35077,TRCTC,TRIZACET COLD  DS RF SUSP 60ML,60ML,L0165003,01-03-27,1.00000000000000,0.00000000000000,0,21.16,19.82,73.68,3,,0,0,20.53,L,0,0,0,12506,20,07,2026,1,03,27,,3175.00,2.50,2.50,0.00,30049065,0.51000000,0.51000000,0.00000000,03/27,,1478461,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,UNIVENTIS - ULTIMA,34215,SCBV,SCABITICK VET SOAP 75GM,75GM,E0Q74S,01-02-28,1.00000000000000,0.00000000000000,0,36.75,34.4,137,3,,0,0,35.65,L,0,0,0,12506,20,07,2026,1,02,28,,3175.00,2.50,2.50,0.00,34011110,0.89000000,0.89000000,0.00000000,02/28,,1527152,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,UNIVENTIS - ULTIMA,37056,VTR2X,VENTORAN 2X PAIN GEL 30G,30 G,60050,01-01-29,1.00000000000000,0.00000000000000,0,29.05,27.18,175.82,3,,0,0,28.18,L,0,0,0,12506,20,07,2026,1,01,29,,3175.00,2.50,2.50,0.00,30049065,0.70000000,0.70000000,0.00000000,01/29,,1527265,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPL-VITALIS (1),3769,MTX2,METOLAR-XR 25MG 15 CAP,15 CAP,6BA0527,01-01-28,1.00000000000000,0.00000000000000,0,64.88,64.88,85.16,3,,0,0,62.93,L,9,1,0,12506,20,07,2026,1,01,28,,3175.00,2.50,2.50,0.00,30049074,1.57000000,1.57000000,0.00000000,01/28,,1555578,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,HM-ZEAL,3173,LVSM,LIV-52 200ML SYP (PLAN),200ML SYP,111260545,01-04-29,1.00000000000000,0.00000000000000,0,178.28,178.28,234,3,,0,0,172.93,L,0,0,0,12506,20,07,2026,1,04,29,,3175.00,2.50,2.50,0.00,30049011,4.32000000,4.32000000,0.00000000,04/29,,1548513,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,NC-ENDURA DIV,8315,LE,LIMCEE CHEW. 15 TAB,15 TAB,LBR26516,01-03-28,4.00000000000000,0.00000000000000,0,18.93,18.93,24.84,3,,0,0,73.45,L,0,0,0,12506,20,07,2026,1,03,28,,3175.00,2.50,2.50,0.00,30045090,1.84000000,1.84000000,0.00000000,03/28,,1539661,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPL-RESPIRATORY (5),3861,ASRP,ASTHALIN RESPULES 2.5ML,2.5ML,6L80324,01-02-29,5.00000000000000,0.00000000000000,0,6.7,6.7,8.8,3,,0,0,32.49,L,7,1,0,12506,20,07,2026,1,02,29,,3175.00,2.50,2.50,0.00,30049091,0.81000000,0.81000000,0.00000000,02/29,,1553260,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPL-RESPIRATORY T3,3651,ASI,ASTHALIN-INHALER 1 PC,R 1 PC,6BA0083,01-11-27,1.00000000000000,0.00000000000000,0,128.6,128.6,168.79,3,,0,0,124.74,L,0,0,0,12506,20,07,2026,1,11,27,,3175.00,2.50,2.50,0.00,30049091,3.12000000,3.12000000,0.00000000,11/27,,1531777,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPLG-CIPLA (OTC),22433,CPLO20,CIPLADINE OINT 1*20GM,20 GM,CHO50258,01-11-27,1.00000000000000,0.00000000000000,0,36.63,36.84,67.17,3,,0,0,35.53,L,0,0,0,12506,20,07,2026,1,11,27,,3175.00,2.50,2.50,0.00,30049087,0.89000000,0.89000000,0.00000000,11/27,,1551974,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,ALKEM-FUTURA NEXX,26046,OPTBX,OPTIBEX TEAR DROPS,DROPS,OTD26035ES,01-03-28,1.00000000000000,0.00000000000000,0,10.66,10.43,132.2,3,,0,0,10.34,L,0,0,0,12506,20,07,2026,1,03,28,,3175.00,2.50,2.50,0.00,30049099,0.26000000,0.26000000,0.00000000,03/28,,1537076,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,ABBOT G PRIORITY,22977,RNMX5,RONEMOX 500MG (O/O) 1*10 CAP,10 CAP,MRL0805,01-09-27,5.00000000000000,0.00000000000000,0,19.75,20.27,78.56,3,,0,0,95.79,L,0,0,0,12506,20,07,2026,1,09,27,,3175.00,2.50,2.50,0.00,30041030,2.39000000,2.39000000,0.00000000,09/27,,1547564,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,GLM-CONSUMAR CARE,16157,CNP5,CANDID POWDER 60GM (SMALL),R 50GM,62260117,01-04-30,1.00000000000000,0.00000000000000,0,81.14,81.14,106.5,3,,0,0,78.71,L,10,1,0,12506,20,07,2026,1,04,30,,3175.00,2.50,2.50,0.00,30049029,1.97000000,1.97000000,0.00000000,04/30,,1557430,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,LABORATE (G),23139,CFLD,CEFLOX-DEE EYE/EAR DROPS 10ML (1 BOX + SCHEME),S 10ML,QCDOL031,01-01-28,1.00000000000000,0.00000000000000,0,12.36,12.11,64.9,3,,0,0,11.99,L,0,0,0,12506,20,07,2026,1,01,28,,3175.00,2.50,2.50,0.00,30042033,0.30000000,0.30000000,0.00000000,01/28,,1547463,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,MANKIND-OTC,9491,U72,UNWANTED 72MG 1 TAB,1 TAB,5AALZ015,01-02-28,0.50000000000000,0.50000000000000,0,60.8,60.8,76,3,,0,0,29.49,L,1,1,0,12506,20,07,2026,1,02,28,,3175.00,0.00,0.00,0.00,30066010,0.00000000,0.00000000,0.00000000,02/28,,1538045,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,ABBOT G ESSENTIALS,22638,AX625,AMOXYCLAV 625MG 1*10 TAB (1 BOX + FREE GIFT),10 TAB,MFL0609,01-08-27,1.00000000000000,0.00000000000000,0,72.53,74.37,195.47,3,,0,0,70.35,L,0,0,0,12506,20,07,2026,1,08,27,,3175.00,2.50,2.50,0.00,30041030,1.76000000,1.76000000,0.00000000,08/27,,1521083,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,ELI,20162,CLP6,CALCAREA PHOS 1 PC (RED) RECKEWEG (12+RICE),CKEWEG,20121N52720T,01-10-30,1.00000000000000,0.00000000000000,0,127.74,127.74,245,3,,0,0,123.91,L,0,0,0,12506,20,07,2026,1,10,30,,3175.00,2.50,2.50,0.00,30049015,3.10000000,3.10000000,0.00000000,10/30,,1556662,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,NICE,23537,GD2R,GLUCOSE D 200GM (NICE),(NICE),4182,01-02-28,1.00000000000000,0.00000000000000,0,32.04,31.35,66,3,,0,0,31.08,L,0,0,0,12506,20,07,2026,1,02,28,,3175.00,2.50,2.50,0.00,17023020,0.78000000,0.78000000,0.00000000,02/28,,1537303,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,LABORATE (G),23138,1CLGM,CLOBETA GM 1*10GM,1*10GM,QC040,01-01-28,1.00000000000000,0.00000000000000,0,9.63,9.68,83,3,,0,0,9.34,L,0,0,0,12506,20,07,2026,1,01,28,,3175.00,2.50,2.50,0.00,30049029,0.23000000,0.23000000,0.00000000,01/28,,1555657,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,MANKIND-OTC,41307,MF1099,MANFORCE 10 PCS (99 MRP) CONDOM,10 PCS,E6JLZ016,01-02-29,1.33000000000000,0.67000000000000,0,79.2,79.2,99,3,,0,0,102.18,L,2,1,0,12506,20,07,2026,1,02,29,,3175.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,02/29,,1555331,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,NICE,24413,HGNP,HYDROGEN PEROXIDE 100ML (NICE),100 ML,608,01-10-27,1.00000000000000,0.00000000000000,0,12.76,12.49,45,3,,0,0,12.38,L,0,0,0,12506,20,07,2026,1,10,27,,3175.00,9.00,9.00,0.00,28470000,1.11000000,1.11000000,0.00000000,10/27,,1553994,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,RECKITT,2278,DTTL,DETTOL 60ML,L 60ML,VX514,01-10-29,1.00000000000000,0.00000000000000,0,36.66,36.44,41.49,3,,0,0,35.56,L,0,0,0,12506,20,07,2026,1,10,29,,3175.00,2.50,2.50,0.00,30049099,0.89000000,0.89000000,0.00000000,10/29,,1548196,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,RECKITT,2279,DTTLL,DETTOL 125ML,125ML,VY964,01-10-29,1.00000000000000,0.00000000000000,0,73.37,73.2,83.03,3,,0,0,71.17,L,0,0,0,12506,20,07,2026,1,10,29,,3175.00,2.50,2.50,0.00,30049099,1.78000000,1.78000000,0.00000000,10/29,,1553826,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,RX-CONSUMER DIV,21238,RVCH,REVITAL-H 10 CAP (3 PCS + 5% DISCOUNT),10 CAP,SIH0511A,01-02-28,1.00000000000000,0.00000000000000,0,83.82,83.82,110,3,,0,0,81.31,L,0,0,0,12506,20,07,2026,1,02,28,,3175.00,2.50,2.50,0.00,21069099,2.03000000,2.03000000,0.00000000,02/28,,1552806,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,LEEF-HEALTHCARE,36510,MGFN,MIGRAFEN TAB 1*10,1*10 TAB,ECH601D,01-03-28,1.00000000000000,0.00000000000000,0,39,39,120,3,,0,0,37.83,L,0,0,0,12506,20,07,2026,1,03,28,,3175.00,2.50,2.50,0.00,30049099,0.95000000,0.95000000,0.00000000,03/28,,1542006,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,ALKEM-FUTURA NEXX,26048,MXMXD,MOXIMAX D EYE DROPS 10ML,S 10ML,MDD26029ES,01-03-28,1.00000000000000,0.00000000000000,0,15.48,14.51,142.25,3,,0,0,15.02,L,0,0,0,12506,20,07,2026,1,03,28,,3175.00,2.50,2.50,0.00,30042039,0.38000000,0.38000000,0.00000000,03/28,,1532400,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPLG-CIPLA (OTC),40603,UNCDM,UNFOLD CONDOM 3PC (EXTENDED TIME),3PC,DA2510,01-12-29,2.00000000000000,0.00000000000000,0,19.92,19.92,40,3,,0,0,38.64,L,0,0,0,12506,20,07,2026,1,12,29,,3175.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,12/29,,1276691,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,CPLG-CIPLA (OTC),40605,UNFCD,UNFOLD CONDOM DOTTED 3PC (STRAW),3 PCS,DB2623,01-01-31,5.00000000000000,0.00000000000000,0,14.94,14.94,30,3,,0,0,72.46,L,0,0,0,12506,20,07,2026,1,01,31,,3175.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/31,,1526292,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,DABUR,6187,DHN,DABUR HONEY 100GM,100GM,BM6367,01-10-27,1.00000000000000,0.00000000000000,0,58.16,58.16,70,3,,0,0,56.42,L,0,0,0,12506,20,07,2026,1,10,27,,3175.00,2.50,2.50,0.00,21069019,1.41000000,1.41000000,0.00000000,10/27,,1536062,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,LEEF-HEALTHCARE,22882,FBXT8,FEBUTAX 80MG 1*10 TAB,10 TAB,FUA501L,01-11-27,1.00000000000000,0.00000000000000,0,39,39,140,3,,0,0,37.83,L,0,0,0,12506,20,07,2026,1,11,27,,3175.00,2.50,2.50,0.00,30049099,0.95000000,0.95000000,0.00000000,11/27,,1553446,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-120095,20/07/2026,LEEF-HEALTHCARE,24217,CLSLP,CLINSOL GEL 15 GM,15 GM,DLPA6024,01-04-28,1.00000000000000,0.00000000000000,0,30,30,95,3,,0,0,29.10,L,19,1,0,12506,20,07,2026,1,04,28,,3175.00,2.50,2.50,0.00,30042095,0.73000000,0.73000000,0.00000000,04/28,,1553380,0.00,0.00
