SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,INT-NEXA,17163,ZRMV2,ZORYL-MV 2MG 15 TAB,15 TAB,N2502507,01-06-27,3.00000000000000,0.00000000000000,0,311.43,311.43,408.75,3,,0,0,906.26,L,0,0,0,12506,24,10,2025,1,06,27,,2471.00,2.50,2.50,0.00,30049099,22.66000000,22.66000000,0.00000000,06/27,,1385440,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,MD-MACPHER,16053,MCB1,MACBERY 100ML SYP,ML SYP,18251544A,01-03-27,1.00000000000000,0.00000000000000,0,94.06,94.06,123.45,3,,0,0,91.24,L,6,1,0,12506,24,10,2025,1,03,27,,2471.00,2.50,2.50,0.00,30049031,2.28000000,2.28000000,0.00000000,03/27,,1398731,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,TORQUE GEN,23016,FNGB,FUNGNIL-B CREAM 1*15GM,*15GM,D34825007,01-08-27,2.00000000000000,0.00000000000000,0,15.88,15.53,97.5,3,,0,0,30.81,L,11,1,0,12506,24,10,2025,1,08,27,,2471.00,2.50,2.50,0.00,30049029,0.77000000,0.77000000,0.00000000,08/27,,1395827,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,OTC,36666,STD10,STUD 10000 SPRAY(DOUBLE GHORA),10000,B011,01-04-27,1.00000000000000,0.00000000000000,0,47.18,46.17,178.13,3,,0,0,45.76,L,0,0,0,12506,24,10,2025,1,04,27,,2471.00,2.50,2.50,0.00,30049034,1.14000000,1.14000000,0.00000000,04/27,,1346934,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,LEEF-HEALTHCARE,27912,VVDPS,VOVEDIC PLUS GEL 30GM,L 30GM,DLQO4010,01-10-26,1.00000000000000,0.00000000000000,0,29.55,29.55,92.81,3,,0,0,28.66,L,19,1,0,12506,24,10,2025,1,10,26,,2471.00,2.50,2.50,0.00,30049066,0.72000000,0.72000000,0.00000000,10/26,,1368565,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,CW-CUREWELL,26736,VCZ,VEECEE-Z 1*10 TAB,10 TAB,TF-25207,01-05-27,10.00000000000000,0.00000000000000,0,14.74,14.43,42.19,3,,0,0,142.98,L,0,0,0,12506,24,10,2025,1,05,27,,2471.00,2.50,2.50,0.00,30045035,3.57000000,3.57000000,0.00000000,05/27,,1393107,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,PIL (GEN),23876,MXP12,MOXIPIL CV 125 SYP  30ML,30 ML,ABH35003,01-12-26,1.00000000000000,0.00000000000000,0,28.09,27.51,65.83,3,,0,0,27.25,L,0,0,0,12506,24,10,2025,1,12,26,,2471.00,2.50,2.50,0.00,30049039,0.68000000,0.68000000,0.00000000,12/26,,1398592,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,ALKEM-OTC,26073,TGBR,TIGER BALM RED 21ML,D 21ML,R25066,01-05-29,1.00000000000000,0.00000000000000,0,76.42,74.8,92,3,,0,0,74.13,L,0,0,0,12506,24,10,2025,1,05,29,,2471.00,2.50,2.50,0.00,30049011,1.85000000,1.85000000,0.00000000,05/29,,1405469,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - ULTIMA,27734,HELDN,HEALODINE OINT 15GM,T 15GM,50270,01-07-27,2.00000000000000,0.00000000000000,0,19.86,18.6,102.06,3,,0,0,38.53,L,0,0,0,12506,24,10,2025,1,07,27,,2471.00,2.50,2.50,0.00,30049065,0.96000000,0.96000000,0.00000000,07/27,,1395912,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - ULTIMA,30560,HNRLS,HONIRYL SYP 100ML,100ML,HRL25002,01-08-28,2.00000000000000,0.00000000000000,0,27.27,25.55,98.43,3,,0,0,52.90,L,0,0,0,12506,24,10,2025,1,08,28,,2471.00,2.50,2.50,0.00,30049099,1.32000000,1.32000000,0.00000000,08/28,,1401286,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - OPTIMA,32837,LCT17,LACTUROL SOLU 170 ML,170 ML,L1284004,01-07-26,1.00000000000000,0.00000000000000,0,112.63,105.45,219.55,3,,0,0,109.25,L,0,0,0,12506,24,10,2025,1,07,26,,2471.00,2.50,2.50,0.00,30049099,2.73000000,2.73000000,0.00000000,07/26,,1185448,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - ULTIMA,32168,VENTG,VENTOCAIN GEL 170ML (S/F),170 ML,UN03G25,01-06-27,1.00000000000000,0.00000000000000,0,39.42,36.89,143.44,3,,0,0,38.24,L,0,0,0,12506,24,10,2025,1,06,27,,2471.00,2.50,2.50,0.00,30049099,0.96000000,0.96000000,0.00000000,06/27,,1395992,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - ULTIMA,27583,TSTS60,TUSSTON SUPER 60ML,60ML,L0485030,01-08-27,1.00000000000000,0.00000000000000,0,23.47,21.98,74.25,3,,0,0,22.77,L,0,0,0,12506,24,10,2025,1,08,27,,2471.00,2.50,2.50,0.00,30049099,0.57000000,0.57000000,0.00000000,08/27,,1401369,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,UNIVENTIS - ULTIMA,37056,VTR2X,VENTORAN 2X PAIN GEL 30G,30 G,50295,01-07-28,1.00000000000000,0.00000000000000,0,27.87,26.07,175.83,3,,0,0,27.03,L,0,0,0,12506,24,10,2025,1,07,28,,2471.00,2.50,2.50,0.00,30049065,0.68000000,0.68000000,0.00000000,07/28,,1401380,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,ZY-ZHL (CLOP),34278,CLOPG,CLOP-G 30GM CREAM,30GM,IA00946A,01-06-27,1.00000000000000,0.00000000000000,0,33.81,33.81,44.37,3,,0,0,32.80,L,0,0,0,12506,24,10,2025,1,06,27,,2471.00,2.50,2.50,0.00,30049087,0.82000000,0.82000000,0.00000000,06/27,,1388850,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,GLX-TEAM 2 CORE THERAPY,33888,BEDTNVT,BETNOVATE-N 25 GM CREAM,25 GM,5HZ316,01-11-26,1.00000000000000,0.00000000000000,0,47.75,47.75,62.67,3,,0,0,46.32,L,19,1,0,12506,24,10,2025,1,11,26,,2471.00,2.50,2.50,0.00,30043200,1.16000000,1.16000000,0.00000000,11/26,,1376733,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,PF-GPSS,2744,GPSS,GELUSIL-MPS 200ML SYP,200ML,2519084E,01-02-27,1.00000000000000,0.00000000000000,0,120.2,120.2,157.76,3,,0,0,116.59,L,7,1,0,12506,24,10,2025,1,02,27,,2471.00,2.50,2.50,0.00,30049032,2.91000000,2.91000000,0.00000000,02/27,,1395268,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-214566,24/10/2025,GERMED,22613,AMLAT,AMLOMED AT 1*10TAB,*10TAB,GVD0729,01-06-27,10.00000000000000,0.00000000000000,0,6.95,6.99,49.44,3,,0,0,67.41,L,0,0,0,12506,24,10,2025,1,06,27,,2471.00,2.50,2.50,0.00,30049072,1.69000000,1.69000000,0.00000000,06/27,,1402417,0.00,0.00
