SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,MN-DIS.MANKIND,37204,CANDF1,CANDIFORCE 100MG 10 CAP (NEW),10 CAP,G45Z006,01-02-28,0.80000000000000,0.20000000000000,0,105.07,105.07,137.9,3,,0,0,81.54,L,4,1,0,12506,21,08,2026,1,02,28,,2957.00,2.50,2.50,0.00,30049029,2.04000000,2.04000000,0.00000000,02/28,,1564869,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,MICRO-CC,6734,ADR2,AMIODAR 200MG 10`TAB,10`TAB,AUTP0038,01-03-29,2.00000000000000,0.00000000000000,0,94.24,94.24,123.69,3,,0,0,182.83,L,11,1,0,12506,21,08,2026,1,03,29,,2957.00,2.50,2.50,0.00,30049079,4.57000000,4.57000000,0.00000000,03/29,,1559977,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,CM-COMED,36503,MEDLT,MEDLER 10 TAB (OLD)PLAN,10 TAB,B262503,01-01-29,1.00000000000000,0.00000000000000,0,33,33,43.31,3,,0,0,32.01,L,5,1,0,12506,21,08,2026,1,01,29,,2957.00,2.50,2.50,0.00,30049099,0.80000000,0.80000000,0.00000000,01/29,,1574542,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,ARISTO (TF),38145,PRD4,PROSTAGARD ( D ) 4MG 10 CAP,10 CAP,BYL06ABB,01-03-28,2.00000000000000,0.00000000000000,0,142.14,142.14,186.56,3,,0,0,275.75,L,0,0,0,12506,21,08,2026,1,03,28,,2957.00,2.50,2.50,0.00,30049099,6.89000000,6.89000000,0.00000000,03/28,,1582413,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,DR-ORION (W),186,CZT,CETZINE 15 TAB,15 TAB,EMV260624,01-02-29,1.00000000000000,0.00000000000000,0,22.88,22.88,30.03,3,,0,0,22.19,L,10,1,0,12506,21,08,2026,1,02,29,,2957.00,2.50,2.50,0.00,30049099,0.55000000,0.55000000,0.00000000,02/29,,1541933,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,LEEF-HEALTHCARE,25099,BPRN,BIOPRON TAB 1*10,B 1*10,4246001,01-02-28,5.00000000000000,0.00000000000000,0,3.6,3.6,16,3,,0,0,17.46,L,0,0,0,12506,21,08,2026,1,02,28,,2957.00,2.50,2.50,0.00,30049039,0.44000000,0.44000000,0.00000000,02/28,,1570908,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,LEEF-HEALTHCARE,42169,LDDST,LONG DRIVE DS GOLD TAB 1*4,1*4 TAB,21555007,01-07-27,1.00000000000000,0.00000000000000,0,36.08,36.08,215.6,3,,0,0,35.00,L,0,0,0,12506,21,08,2026,1,07,27,,2957.00,2.50,2.50,0.00,30049099,0.88000000,0.88000000,0.00000000,07/27,,1442999,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,CADILA (GEN),38000,RSBTG,ROSUBEST GOLD 20MG CAP 1*10,1*10 CAP,AK26003,01-05-28,1.00000000000000,0.00000000000000,0,61.66,60.36,262.63,3,,0,0,59.81,L,0,0,0,12506,21,08,2026,1,05,28,,2957.00,2.50,2.50,0.00,30042062,1.50000000,1.50000000,0.00000000,05/28,,1582969,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,ALK-NOVOKEM,25816,PGC1,PLAYGARD CONDOM 10PCS,10PCS,PGD26004AB,01-01-29,5.00000000000000,0.00000000000000,0,47.63,46.25,100,3,,0,0,231.01,L,0,0,0,12506,21,08,2026,1,01,29,,2957.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/29,,1572476,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,ALKEM-FUTURA NEXX,26900,SMG30,SUMO+ GEL 30GM,L 30GM,SD075G,01-03-28,1.00000000000000,0.00000000000000,0,23.02,22.68,159.35,3,,0,0,22.33,L,0,0,0,12506,21,08,2026,1,03,28,,2957.00,2.50,2.50,0.00,30049069,0.56000000,0.56000000,0.00000000,03/28,,1582613,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,CW-CUREWELL,29216,RNMD,RANIMAX DM 1*30 TAB,30 TAB,TB-26402,01-01-28,1.00000000000000,0.00000000000000,0,23.69,23.18,37.5,3,,0,0,22.98,L,0,0,0,12506,21,08,2026,1,01,28,,2957.00,2.50,2.50,0.00,30049033,0.57000000,0.57000000,0.00000000,01/28,,1573453,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,UNIVENTIS - ULTIMA,26426,MTVT25,METOVENT 25 XL 1*10 TAB,10 TAB,IB376001,01-02-28,2.00000000000000,0.00000000000000,0,13.04,12.21,44.2,3,,0,0,25.30,L,0,0,0,12506,21,08,2026,1,02,28,,2957.00,2.50,2.50,0.00,30049065,0.63000000,0.63000000,0.00000000,02/28,,1550752,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,UNIVENTIS - ULTIMA,33137,TRBCR,TERBIRIDE CREAM 15GM,15 GM,60005,01-12-27,1.00000000000000,0.00000000000000,0,18.97,17.76,84.26,3,,0,0,18.40,L,0,0,0,12506,21,08,2026,1,12,27,,2957.00,2.50,2.50,0.00,30049065,0.46000000,0.46000000,0.00000000,12/27,,1578772,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,UNIVENTIS - ULTIMA,34215,SCBV,SCABITICK VET SOAP 75GM,75GM,E0Q74S,01-02-28,1.00000000000000,0.00000000000000,0,36.75,34.4,137,3,,0,0,35.65,L,0,0,0,12506,21,08,2026,1,02,28,,2957.00,2.50,2.50,0.00,34011110,0.89000000,0.89000000,0.00000000,02/28,,1527152,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,UNIVENTIS - ULTIMA,26511,VNTCV,VENTIMOX CV 457 DS SYP 30ML,S 30ML,54046005,01-07-27,1.00000000000000,0.00000000000000,0,29.22,28.59,139.68,3,,0,0,28.34,L,0,0,0,12506,21,08,2026,1,07,27,,2957.00,2.50,2.50,0.00,30049065,0.71000000,0.71000000,0.00000000,07/27,,1571077,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,AVT-CHANNEL DVN.,41982,DULC15,DULCOFLEX 1*15 TAB (NEW),15 TAB,DLA26043,01-03-29,6.00000000000000,0.00000000000000,0,14.97,14.97,18.71,3,,0,0,87.13,L,41,1,0,12506,21,08,2026,1,03,29,,2957.00,2.50,2.50,0.00,30049039,2.18000000,2.18000000,0.00000000,03/29,,1569915,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,GLM-SYNERG,4778,TM40,TELMA-40MG 15 TAB,15 TAB,18250074,01-01-28,1.00000000000000,0.00000000000000,0,81.12,81.12,106.47,3,,0,0,78.69,L,0,0,0,12506,21,08,2026,1,01,28,,2957.00,2.50,2.50,0.00,30049079,1.97000000,1.97000000,0.00000000,01/28,,1568744,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-156188,21/08/2026,NC-NC (GX),13699,ZYL3,ZYLORIC 300MG 10 TAB,0 TAB,ED2610,01-02-29,1.00000000000000,0.00000000000000,0,45.73,45.73,60.02,3,,0,0,44.36,L,0,0,0,12506,21,08,2026,1,02,29,,2957.00,2.50,2.50,0.00,30049099,1.11000000,1.11000000,0.00000000,02/29,,1569337,0.00,0.00
