SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,INNOVENTIS MEDICARE LTD,38567,ACLTS,ACULINCTUS SYP 100ML,100ML,L0486002,01-12-27,5.00000000000000,0.00000000000000,0,34.24,32.06,112.4,3,,0,0,166.06,L,0,0,0,6611,22,06,2026,1,12,27,,21135.00,2.50,2.50,0.00,30049093,4.15000000,4.15000000,0.00000000,12/27,,1526792,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,LEEF-HEALTHCARE,26349,LPVL,LEPIVIL TAB 1*10,B 1*10,6216001,01-12-27,3.00000000000000,0.00000000000000,0,18,18,70,3,,0,0,52.38,L,0,0,0,6611,22,06,2026,1,12,27,,21135.00,2.50,2.50,0.00,30049039,1.31000000,1.31000000,0.00000000,12/27,,1535517,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,LEEF-HEALTHCARE,26349,LPVL,LEPIVIL TAB 1*10,B 1*10,6216001,01-12-27,4.00000000000000,0.00000000000000,0,18,18,70,3,,0,0,69.84,L,0,0,0,6611,22,06,2026,1,12,27,,21135.00,2.50,2.50,0.00,30049039,1.75000000,1.75000000,0.00000000,12/27,,1535517,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,ALKEM-FUTURA,23197,PFMR,POWERFLAM MR 1*10 TAB,10 TAB,PMT26054PK,01-01-28,10.00000000000000,0.00000000000000,0,15.64,16.05,107.8,3,,0,0,151.71,L,0,0,0,6611,22,06,2026,1,01,28,,21135.00,2.50,2.50,0.00,30049069,3.79000000,3.79000000,0.00000000,01/28,,1532060,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,PIL (GEN),23424,STJR,SOTHREX JUNIOR SYP1*50ML,1*50ML,DAU25029,01-10-27,4.00000000000000,0.00000000000000,0,18.04,18.5,59.43,3,,0,0,70.00,L,0,0,0,6611,22,06,2026,1,10,27,,21135.00,2.50,2.50,0.00,30049099,1.75000000,1.75000000,0.00000000,10/27,,1489256,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,PIL (GEN),29644,PVP1S,POVIPIL 5% SOLUTION 100ML,100ML,PVS021,01-02-28,3.00000000000000,0.00000000000000,0,28.35,27.78,47.25,3,,0,0,82.50,L,0,0,0,6611,22,06,2026,1,02,28,,21135.00,2.50,2.50,0.00,30049087,2.06000000,2.06000000,0.00000000,02/28,,1528050,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,CPL-OMNICARE PILLER(2),15622,LVP5,LEVEPSY 500MG 15 TAB,15 TAB,6SN0415,01-01-28,1.00000000000000,0.00000000000000,0,137.35,137.35,180.27,3,,0,0,133.23,L,0,0,0,6611,22,06,2026,1,01,28,,21135.00,2.50,2.50,0.00,30049082,3.33000000,3.33000000,0.00000000,01/28,,1529621,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,CPL-VITALIS (5),6847,CRS4,CRESAR 40MG 15 TAB,15 TAB,6SN0580,01-02-28,1.00000000000000,0.00000000000000,0,83.04,83.04,108.99,3,,0,0,80.55,L,0,0,0,6611,22,06,2026,1,02,28,,21135.00,2.50,2.50,0.00,30049079,2.01000000,2.01000000,0.00000000,02/28,,1535295,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,MD-MACLEODS PHARMA,8541,MG20,MEGALIS 20MG 4`TAB,4`TAB,18261214B,01-02-30,0.33000000000000,0.67000000000000,0,408.79,408.79,536.54,3,,0,0,130.85,L,1,2,0,6611,22,06,2026,1,02,30,,21135.00,2.50,2.50,0.00,30049099,3.27000000,3.27000000,0.00000000,02/30,,1532168,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,GLX-TEAM 1,3104,AG6,AUGMENTIN 625MG 10`TAB,10`TAB,826D110,01-09-27,1.00000000000000,0.00000000000000,0,149.83,149.83,196.65,3,,0,0,145.34,L,12,1,0,6611,22,06,2026,1,09,27,,21135.00,2.50,2.50,0.00,30041090,3.63000000,3.63000000,0.00000000,09/27,,1538696,0.00,0.00
