SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,ARISTO (TF),38145,PRD4,PROSTAGARD ( D ) 4MG 10 CAP,10 CAP,BYL01ABB,01-12-27,1.00000000000000,0.00000000000000,0,142.14,142.14,186.56,3,,0,0,137.88,L,0,0,0,12506,10,07,2026,1,12,27,,4350.00,2.50,2.50,0.00,30049099,3.45000000,3.45000000,0.00000000,12/27,,1547662,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,JP-FEMBON,38992,EQLNT,EQUILIBRIUM 1*15 TAB (NEW),15 TAB,JET-4090,01-04-29,0.80000000000000,0.20000000000000,0,82.52,82.52,108.31,3,,0,0,64.04,L,4,1,0,12506,10,07,2026,1,04,29,,4350.00,2.50,2.50,0.00,30049089,1.60000000,1.60000000,0.00000000,04/29,,1545108,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,SUN-SYGNUS,40609,LACTL,LACTIFIBER 210GM POWDER,210GM,GKH0576A,01-03-28,1.00000000000000,0.00000000000000,0,422.1,422.1,554,3,,0,0,409.44,L,0,0,0,12506,10,07,2026,1,03,28,,4350.00,2.50,2.50,0.00,30049039,10.24000000,10.24000000,0.00000000,03/28,,1544163,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,TORQUE GEN,23016,FNGB,FUNGNIL-B CREAM 1*15GM,*15GM,D34825010,01-09-27,1.00000000000000,0.00000000000000,0,17.01,16.63,97.5,3,,0,0,16.50,L,0,0,0,12506,10,07,2026,1,09,27,,4350.00,2.50,2.50,0.00,30049029,0.41000000,0.41000000,0.00000000,09/27,,1549901,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,LEEF-HEALTHCARE,22895,1CLDM,COLDMINE TAB 1*10 TAB,10 TAB,7846002,01-12-27,4.17000000000000,0.83000000000000,0,13.5,13.5,55,3,,0,0,54.61,L,10,2,0,12506,10,07,2026,1,12,27,,4350.00,2.50,2.50,0.00,30049099,1.37000000,1.37000000,0.00000000,12/27,,1553730,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,MANKIND-OTC,38923,NMLD30,NIMULID STRONG GEL 30GM,30GM,A2OFZ003,01-03-28,0.50000000000000,0.50000000000000,0,99.81,99.81,131,3,,0,0,48.41,L,1,1,0,12506,10,07,2026,1,03,28,,4350.00,2.50,2.50,0.00,30049069,1.21000000,1.21000000,0.00000000,03/28,,1551271,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-RETAIL VISTA,29498,BNDX4,BENDEX 400MG 1 TAB,1 TAB,AMQ05AGA,01-02-27,5.00000000000000,0.00000000000000,0,2.16,2.22,7.88,3,,0,0,10.48,L,0,0,0,12506,10,07,2026,1,02,27,,4350.00,2.50,2.50,0.00,30049021,0.26000000,0.26000000,0.00000000,02/27,,1552017,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-CIPLA (OTC),33864,CPHP2,CLOCIP PRICKLYHEAT POWDER 150GM,150GM,PHP25027,01-07-27,1.00000000000000,0.00000000000000,0,68.13,67.92,125,3,,0,0,66.09,L,0,0,0,12506,10,07,2026,1,07,27,,4350.00,2.50,2.50,0.00,30049011,1.65000000,1.65000000,0.00000000,07/27,,1547506,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CADILA (GEN),38000,RSBTG,ROSUBEST GOLD 20MG CAP 1*10,1*10 CAP,AK26002,01-02-28,3.00000000000000,0.00000000000000,0,61.24,59.95,238.97,3,,0,0,178.21,L,0,0,0,12506,10,07,2026,1,02,28,,4350.00,2.50,2.50,0.00,30042062,4.46000000,4.46000000,0.00000000,02/28,,1550316,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,26426,MTVT25,METOVENT 25 XL 1*10 TAB,10 TAB,IB376001,01-02-28,3.00000000000000,0.00000000000000,0,13.04,12.21,44.2,3,,0,0,37.95,L,0,0,0,12506,10,07,2026,1,02,28,,4350.00,2.50,2.50,0.00,30049065,0.95000000,0.95000000,0.00000000,02/28,,1534450,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,26548,DLS2S,DOLOSAID 200 SR 1*10 TAB,10 TAB,I7446003,01-03-28,1.00000000000000,0.00000000000000,0,13.64,12.76,81.1,3,,0,0,13.23,L,0,0,0,12506,10,07,2026,1,03,28,,4350.00,2.50,2.50,0.00,30049065,0.33000000,0.33000000,0.00000000,03/28,,1534397,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,27734,HELDN,HEALODINE OINT 15GM,T 15GM,60178,01-03-28,1.00000000000000,0.00000000000000,0,21.34,19.99,99.22,3,,0,0,20.70,L,0,0,0,12506,10,07,2026,1,03,28,,4350.00,2.50,2.50,0.00,30049065,0.52000000,0.52000000,0.00000000,03/28,,1550718,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,27734,HELDN,HEALODINE OINT 15GM,T 15GM,60178,01-03-28,1.00000000000000,0.00000000000000,0,21.34,19.99,99.22,3,,0,0,20.70,L,0,0,0,12506,10,07,2026,1,03,28,,4350.00,2.50,2.50,0.00,30049065,0.52000000,0.52000000,0.00000000,03/28,,1550718,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,37189,TLRL40,TELIROL 40MG 1*10 TAB,1*10 TAB,GA276001,01-01-28,1.00000000000000,0.00000000000000,0,17.78,16.65,72.23,3,,0,0,17.25,L,0,0,0,12506,10,07,2026,1,01,28,,4350.00,2.50,2.50,0.00,30049011,0.43000000,0.43000000,0.00000000,01/28,,1550806,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,UNIVENTIS - ULTIMA,37056,VTR2X,VENTORAN 2X PAIN GEL 30G,30 G,60050,01-01-29,1.00000000000000,0.00000000000000,0,29.05,27.18,175.82,3,,0,0,28.18,L,0,0,0,12506,10,07,2026,1,01,29,,4350.00,2.50,2.50,0.00,30049065,0.70000000,0.70000000,0.00000000,01/29,,1527265,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,AVT-CHANNEL DVN.,41982,DULC15,DULCOFLEX 1*15 TAB (NEW),15 TAB,DLA26035,01-02-29,4.00000000000000,0.00000000000000,0,14.87,14.87,18.59,3,,0,0,57.70,L,41,1,0,12506,10,07,2026,1,02,29,,4350.00,2.50,2.50,0.00,30049039,1.44000000,1.44000000,0.00000000,02/29,,1547510,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPL-VITALIS,3678,CP10,CIPLAR-10MG 15 TAB,15 TAB,6SB0209,01-02-29,1.00000000000000,0.00000000000000,0,16.07,16.07,21.09,3,,0,0,15.59,L,0,0,0,12506,10,07,2026,1,02,29,,4350.00,2.50,2.50,0.00,30049074,0.39000000,0.39000000,0.00000000,02/29,,1547252,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,GLX-TEAM 2 CORE THERAPY,32995,TGC20,TENOVATE GN 20GM CREAM,20GM,587A,01-09-27,1.00000000000000,0.00000000000000,0,78.93,78.93,103.59,3,,0,0,76.56,L,0,0,0,12506,10,07,2026,1,09,27,,4350.00,2.50,2.50,0.00,30043200,1.91000000,1.91000000,0.00000000,09/27,,1554025,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,SS-SYSTOPIC,12356,TPC6,TOPISAL-6% OINT 30GM,T 30GM,689,01-01-29,1.00000000000000,0.00000000000000,0,106.67,106.67,140,3,,0,0,103.47,L,0,0,0,12506,10,07,2026,1,01,29,,4350.00,2.50,2.50,0.00,30043200,2.59000000,2.59000000,0.00000000,01/29,,1551828,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2623114O,01-08-27,4.60000000000000,0.40000000000000,0,49.89,49.89,62.37,3,,0,0,222.61,L,23,2,0,12506,10,07,2026,1,08,27,,4350.00,2.50,2.50,0.00,30045039,5.57000000,5.57000000,0.00000000,08/27,,1550212,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,EMP-P & G 2,37146,EV4,EVION 400MG 1*20 CAP (NEW),20 CAP,6058C59910,01-04-28,1.00000000000000,0.00000000000000,0,68.25,68.25,89.57,3,,0,0,66.20,L,30,1,0,12506,10,07,2026,1,04,28,,4350.00,2.50,2.50,0.00,30045037,1.66000000,1.66000000,0.00000000,04/28,,1551765,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,GLX-TEAM 2 CORE THERAPY,33888,BEDTNVT,BETNOVATE-N 25 GM CREAM,25 GM,2E9L,01-08-27,1.00000000000000,0.00000000000000,0,52.5,52.5,68.9,3,,0,0,50.92,L,19,1,0,12506,10,07,2026,1,08,27,,4350.00,2.50,2.50,0.00,30043200,1.27000000,1.27000000,0.00000000,08/27,,1534099,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-HEALTHCARE,22476,1ZY3,ZYRIK 300MG 10 TAB (1 BOX+SCHEME),0 TAB,6C10039,01-12-28,1.00000000000000,0.00000000000000,0,25.24,25.64,60.15,3,,0,0,24.48,L,0,0,0,12506,10,07,2026,1,12,28,,4350.00,2.50,2.50,0.00,30049099,0.61000000,0.61000000,0.00000000,12/28,,1536476,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-CIPLA (OTC),23841,PRLTP,ORS POWDER (CIPLA) ORANGE 21GM,E 21GM,C6085,01-03-29,20.00000000000000,0.00000000000000,0,7.63,7.83,22.4,3,,0,0,148.02,L,0,0,0,12506,10,07,2026,1,03,29,,4350.00,2.50,2.50,0.00,30049086,3.70000000,3.70000000,0.00000000,03/29,,1535792,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,ABBOT G ESSENTIALS,22638,AX625,AMOXYCLAV 625MG 1*10 TAB (1 BOX + FREE GIFT),10 TAB,MFL0609,01-08-27,1.00000000000000,0.00000000000000,0,72.53,74.37,195.47,3,,0,0,70.35,L,0,0,0,12506,10,07,2026,1,08,27,,4350.00,2.50,2.50,0.00,30041030,1.76000000,1.76000000,0.00000000,08/27,,1521083,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,MANKIND-OTC,9491,U72,UNWANTED 72MG 1 TAB,1 TAB,5AALY038,01-05-27,1.00000000000000,1.00000000000000,0,60.8,60.8,76,3,,0,0,58.98,L,1,1,0,12506,10,07,2026,1,05,27,,4350.00,0.00,0.00,0.00,30066010,0.00000000,0.00000000,0.00000000,05/27,,1544624,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,EMAMI,6257,ZB,ZANDU BALM GREEN 8 ML,M 10GM,KU0034,01-04-29,2.00000000000000,0.00000000000000,0,41.4,41.28,46,3,,0,0,80.32,L,0,0,0,12506,10,07,2026,1,04,29,,4350.00,2.50,2.50,0.00,30049011,2.01000000,2.01000000,0.00000000,04/29,,1556492,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,MANKIND-OTC,21175,MNS10,MANFORCE S.LONG 8 GM GEL,8 GM,B7IBY018,01-09-27,0.67000000000000,0.33000000000000,0,92.19,92.19,121,3,,0,0,59.92,L,2,1,0,12506,10,07,2026,1,09,27,,4350.00,2.50,2.50,0.00,30049099,1.50000000,1.50000000,0.00000000,09/27,,1544606,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,MANKIND-OTC,34910,MNF3,MANFORCE 3 PCS (50 MRP) CONDOM,3PC,G4JLY009,01-06-28,1.33000000000000,0.67000000000000,0,40,40,50,3,,0,0,51.60,L,2,1,0,12506,10,07,2026,1,06,28,,4350.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,06/28,,1544605,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,MANKIND-OTC,41307,MF1099,MANFORCE 10 PCS (99 MRP) CONDOM,10 PCS,E6JLZ008,01-01-29,2.67000000000000,1.33000000000000,0,79.2,79.2,99,3,,0,0,205.12,L,2,1,0,12506,10,07,2026,1,01,29,,4350.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/29,,1544608,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,PIRAMAL-TRISHUL,1248,S,SUPRADYN 15 TAB,15 TAB,MH0034,01-07-27,2.00000000000000,0.00000000000000,0,52.11,52.11,68.39,3,,0,0,101.09,L,14,1,0,12506,10,07,2026,1,07,27,,4350.00,2.50,2.50,0.00,30045090,2.53000000,2.53000000,0.00000000,07/27,,1535649,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,RECKITT,5884,IG,ITCH GUARD 12 GM  SMALL,SMALL,A1820,01-03-29,1.00000000000000,0.00000000000000,0,53.73,53.73,67.23,3,,0,0,52.12,L,0,0,0,12506,10,07,2026,1,03,29,,4350.00,2.50,2.50,0.00,30049099,1.30000000,1.30000000,0.00000000,03/29,,1548184,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,RECKITT,41229,DRXB,DUREX 3 PCS BUBBLEGUM,3PCS,TBR26073,01-03-29,2.00000000000000,0.00000000000000,0,40.86,40.73,60,3,,0,0,79.27,L,0,0,0,12506,10,07,2026,1,03,29,,4350.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,03/29,,1536339,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,LEEF-HEALTHCARE,22932,VNPS,VENPRES 40MG TAB 1*10,1*10,NEV601B,01-01-28,1.00000000000000,0.00000000000000,0,21,21,72,3,,0,0,20.37,L,0,0,0,12506,10,07,2026,1,01,28,,4350.00,2.50,2.50,0.00,30049079,0.51000000,0.51000000,0.00000000,01/28,,1542019,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-CIPLA (OTC),40604,UNFDMD,UNFOLD CONDOM DOTTED 10PC (STRAW),10PCS,DC2512,01-06-30,1.00000000000000,0.00000000000000,0,44.82,44.82,90,3,,0,0,43.48,L,0,0,0,12506,10,07,2026,1,06,30,,4350.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,06/30,,1523369,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,CPLG-CIPLA (OTC),40605,UNFCD,UNFOLD CONDOM DOTTED 3PC (STRAW),3 PCS,DB2623,01-01-31,5.00000000000000,0.00000000000000,0,14.94,14.94,30,3,,0,0,72.46,L,0,0,0,12506,10,07,2026,1,01,31,,4350.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/31,,1526292,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,DABUR,6187,DHN,DABUR HONEY 100GM,100GM,BM6367,01-10-27,1.00000000000000,0.00000000000000,0,58.16,58.16,70,3,,0,0,56.42,L,0,0,0,12506,10,07,2026,1,10,27,,4350.00,2.50,2.50,0.00,21069019,1.41000000,1.41000000,0.00000000,10/27,,1536062,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-109595,10/07/2026,RANBAXY (G),22412,1OMS2,OMESEC 20MG 10 CAP (1 BOX+FREE GIFT ),10 CAP,GKH0238A,01-01-28,10.00000000000000,0.00000000000000,0,8.88,9.1,30.65,3,,0,0,86.14,L,0,0,0,12506,10,07,2026,1,01,28,,4350.00,2.50,2.50,0.00,30049034,2.15000000,2.15000000,0.00000000,01/28,,1548139,0.00,0.00
