SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ALK-BERGEN,5784,ODMS,ONDEM 30ML SYP,30ML SYP,26490137,01-12-27,2.70000000000000,0.30000000000000,0,30.65,30.65,40.23,3,,0,0,80.28,L,9,1,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049035,2.01000000,2.01000000,0.00000000,12/27,,1521108,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,DR-NEW (W),38453,TRIH5,TRINEUROSOL-H (P) 5ML VIAL,5ML,WZE6006,01-01-28,2.00000000000000,0.00000000000000,0,50.08,50.08,65.73,3,,0,0,97.16,L,11,1,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30045090,2.43000000,2.43000000,0.00000000,01/28,,1505097,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ARISTO (MF4),9270,MCI2,MONOCEF-250MG INJ,MG INJ,GB17L035,01-04-28,2.00000000000000,1.00000000000000,0,23.06,23.06,30.26,3,,0,0,44.74,L,2,1,0,6611,01,06,2026,1,04,28,,35672.00,2.50,2.50,0.00,30042019,1.12000000,1.12000000,0.00000000,04/28,,1527294,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ARISTO (MF4),9269,MCI5,MONOCEF-500MG INJ,MG INJ,MPM255137,01-05-28,2.14000000000000,0.86000000000000,0,40.91,40.91,53.7,3,,0,0,84.92,L,5,2,0,6611,01,06,2026,1,05,28,,35672.00,2.50,2.50,0.00,30042019,2.12000000,2.12000000,0.00000000,05/28,,1527293,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,INDO-SWIFT (E),2122,CZYS,COZY KID 60ML SYP,ML SYP,M25324,01-11-27,2.70000000000000,0.30000000000000,0,56,56,73.5,3,,0,0,146.66,L,9,1,0,6611,01,06,2026,1,11,27,,35672.00,2.50,2.50,0.00,30049093,3.67000000,3.67000000,0.00000000,11/27,,1503057,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,FDC-ELECTRAL,42527,ELCLY21,ELECTRAL 21.8GM ( LYCHEE ) SACH. 1PC,1 PC,035K055,01-10-27,13.07000000000000,0.93000000000000,0,17.56,17.56,23.05,3,,0,0,222.62,L,14,1,0,6611,01,06,2026,1,10,27,,35672.00,2.50,2.50,0.00,30049086,5.57000000,5.57000000,0.00000000,10/27,,1529586,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,TSM-NEURO,38303,MIND50,MINADO 500MG 10 TAB,10 TAB,ART-684,01-12-27,3.00000000000000,0.00000000000000,0,60.22,60.22,79.04,3,,0,0,175.24,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049099,4.38000000,4.38000000,0.00000000,12/27,,1520965,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,IPCA-PHARMA-NEXT,14876,SNS,SOLVIN NASAL SPRAY 20ML,Y 20ML,2602068,01-01-29,2.00000000000000,0.00000000000000,0,54.28,54.28,71.25,3,,0,0,105.30,L,9,1,0,6611,01,06,2026,1,01,29,,35672.00,2.50,2.50,0.00,30049099,2.63000000,2.63000000,0.00000000,01/29,,1507311,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MICRO-GTF2,5471,AXI5,ANXIT 0.5MG 15 TAB,15 TAB,AXBS0107,01-12-28,4.17000000000000,0.83000000000000,0,40,40,52.5,3,,0,0,161.80,L,5,1,0,6611,01,06,2026,1,12,28,,35672.00,2.50,2.50,0.00,30049089,4.04000000,4.04000000,0.00000000,12/28,,1515028,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CPL-EUTPHOIA,3778,NR2,NORFLOX-200MG 10`TAB,10`TAB,STC25117,01-03-27,5.00000000000000,0.00000000000000,0,33.93,33.93,44.53,3,,0,0,164.56,L,0,0,0,6611,01,06,2026,1,03,27,,35672.00,2.50,2.50,0.00,30042031,4.11000000,4.11000000,0.00000000,03/27,,1350511,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CPL-SPECTRA-3,3788,NOMD,NOVAMOX 10ML DROP,L DROP,5KP0338,01-04-27,2.00000000000000,0.00000000000000,0,56.35,56.35,73.96,3,,0,0,109.32,L,9,1,0,6611,01,06,2026,1,04,27,,35672.00,2.50,2.50,0.00,30041030,2.73000000,2.73000000,0.00000000,04/27,,1509347,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,SUN-SYMENTA,9142,APZT,ARPIZOL 10MG 10 TAB,10`TAB,SIH0450A,01-01-28,3.00000000000000,0.00000000000000,0,144.76,144.76,190,3,,0,0,421.25,L,0,0,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30049099,10.53000000,10.53000000,0.00000000,01/28,,1522785,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MD-MACPHER,26066,MACLS,MACBERY (LS) 100ML SYP,SYP,18255000A,01-11-27,1.00000000000000,0.00000000000000,0,93.32,93.32,122.48,3,,0,0,90.52,L,6,1,0,6611,01,06,2026,1,11,27,,35672.00,2.50,2.50,0.00,30049094,2.26000000,2.26000000,0.00000000,11/27,,1471708,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MD-MACPHER,35686,MCBRY,MACBERY DROP 15ML,15ML,18260895B,01-01-28,1.67000000000000,0.33000000000000,0,58.94,58.94,77.33,3,,0,0,95.48,L,5,1,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30049099,2.39000000,2.39000000,0.00000000,01/28,,1515220,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MD-MACPHER,16053,MCB1,MACBERY 100ML SYP,ML SYP,14260469A,01-12-27,2.57000000000000,0.43000000000000,0,94.06,94.06,123.46,3,,0,0,234.48,L,6,1,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049031,5.86000000,5.86000000,0.00000000,12/27,,1515217,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,BLC-BC DIVISION,40711,TUSDXS,TUSQ-DX 100ML SYP,100ML,ZAEA2616,01-12-27,1.00000000000000,0.00000000000000,0,78.57,78.57,103.12,3,,0,0,76.21,L,9,1,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049099,1.91000000,1.91000000,0.00000000,12/27,,1528506,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,SUN-SYMBIOSIS,9620,FX1,FLUVOXIN 1*10 TAB PLAN,B PLAN,GTH0676A,01-02-28,3.00000000000000,0.00000000000000,0,267.43,267.43,351,3,,0,0,778.22,L,0,0,0,6611,01,06,2026,1,02,28,,35672.00,2.50,2.50,0.00,30049099,19.46000000,19.46000000,0.00000000,02/28,,1522805,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,SUN-SIRIUS DIVISION,9598,ZCR4,ZEPTOL-CR 400MG 10`TAB,10`TAB,GKH0312A,01-01-29,2.00000000000000,0.00000000000000,0,37.91,37.91,49.76,3,,0,0,73.55,L,0,0,0,6611,01,06,2026,1,01,29,,35672.00,2.50,2.50,0.00,30049081,1.84000000,1.84000000,0.00000000,01/29,,1524630,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,SUN-SYMBIOSIS,9631,ADM1,ADMENTA-10MG 10`TAB,10`TAB,SIH0098A,01-12-27,1.00000000000000,0.00000000000000,0,175,175,229.69,3,,0,0,169.75,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049099,4.24000000,4.24000000,0.00000000,12/27,,1525025,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,SUN-SYMBIOSIS,9631,ADM1,ADMENTA-10MG 10`TAB,10`TAB,SIH0098A,01-12-27,2.00000000000000,0.00000000000000,0,175,175,229.69,3,,0,0,339.50,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049099,8.49000000,8.49000000,0.00000000,12/27,,1525025,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MICRO-CR4,36253,AMLZT,AMLOZAAR 15 TAB,15 TAB,AMFS0107,01-10-28,1.00000000000000,0.00000000000000,0,213.56,213.56,280.3,3,,0,0,207.15,L,10,1,0,6611,01,06,2026,1,10,28,,35672.00,2.50,2.50,0.00,30049079,5.18000000,5.18000000,0.00000000,10/28,,1515022,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ZY-ZYDUS,22825,CTCD,CITICAD TAB 1*10,B 1*10,GCH1926,01-11-27,100.00000000000000,0.00000000000000,0,1.94,1.91,20.05,3,,0,0,188.18,L,0,0,0,6611,01,06,2026,1,11,27,,35672.00,2.50,2.50,0.00,30049031,4.70000000,4.70000000,0.00000000,11/27,,1517671,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-WELNESS,23596,DLYGM,DAILYGLIM M2 FORTE 1*10 TAB,10 TAB,7786003,01-01-28,3.00000000000000,0.00000000000000,0,29.4,29.4,92,3,,0,0,85.55,L,0,0,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30049099,2.14000000,2.14000000,0.00000000,01/28,,1523757,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,RANBAXY (G),28185,LVCDS2,LIVCARE DS 225ML SYP,ML SYP,LMC0111,01-11-28,3.00000000000000,0.00000000000000,0,54.43,53.28,271.88,3,,0,0,158.39,L,0,0,0,6611,01,06,2026,1,11,28,,35672.00,2.50,2.50,0.00,30049011,3.96000000,3.96000000,0.00000000,11/28,,1519763,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,TORQUE GEN,23016,FNGB,FUNGNIL-B CREAM 1*15GM,*15GM,D34825010,01-09-27,5.00000000000000,0.00000000000000,0,17.01,16.63,97.5,3,,0,0,82.50,L,0,0,0,6611,01,06,2026,1,09,27,,35672.00,2.50,2.50,0.00,30049029,2.06000000,2.06000000,0.00000000,09/27,,1528577,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,26343,FRCLS,FREELAC SYP 100ML,100ML,CFLH25019,01-08-27,2.00000000000000,0.00000000000000,0,90,90,131,3,,0,0,174.60,L,0,0,0,6611,01,06,2026,1,08,27,,35672.00,2.50,2.50,0.00,30049039,4.36000000,4.36000000,0.00000000,08/27,,1492162,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,DOLLAR,24610,LCHS,LICHENSA 1*20GM,1*20GM,3332,01-08-30,2.50000000000000,0.50000000000000,0,73.06,70.87,100,3,,0,0,177.17,L,5,1,0,6611,01,06,2026,1,08,30,,35672.00,2.50,2.50,0.00,30041090,4.43000000,4.43000000,0.00000000,08/30,,1524161,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,23387,GLRX1,GALIREX 1*100ML,*100ML,CJLH26008,01-02-28,5.00000000000000,0.00000000000000,0,36,36,103,3,,0,0,174.60,L,9,1,0,6611,01,06,2026,1,02,28,,35672.00,2.50,2.50,0.00,30049099,4.36000000,4.36000000,0.00000000,02/28,,1515917,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,OTC,28460,P6C,P-6 CREAM 25GM,M 25GM,1369,01-01-29,2.00000000000000,0.00000000000000,0,43.75,42.83,82,3,,0,0,84.87,L,0,0,0,6611,01,06,2026,1,01,29,,35672.00,2.50,2.50,0.00,30049065,2.12000000,2.12000000,0.00000000,01/29,,1518058,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-WELNESS,40217,RSCR,RASHCARE OINTMENT 30 GM,30 GM,BLHQ6001,01-12-27,3.00000000000000,0.00000000000000,0,30,30,99,3,,0,0,87.30,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,9.00,9.00,0.00,33049990,7.86000000,7.86000000,0.00000000,12/27,,1493381,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,24533,ELSNO,ELOSONE CREAM 1*10GM,1*10GM,DLPC6001,01-12-27,2.00000000000000,0.00000000000000,0,18,18,65,3,,0,0,34.92,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30043200,0.87000000,0.87000000,0.00000000,12/27,,1493522,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,24533,ELSNO,ELOSONE CREAM 1*10GM,1*10GM,DLPC6002,01-12-27,3.00000000000000,0.00000000000000,0,18,18,65,3,,0,0,52.38,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30043200,1.31000000,1.31000000,0.00000000,12/27,,1514284,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,23373,DNSS,DYNACID SF (SAUNF) FLAV 170ML,170ML,BULH25030,01-11-27,3.00000000000000,0.00000000000000,0,53.29,53.29,117,3,,0,0,155.07,L,9,1,0,6611,01,06,2026,1,11,27,,35672.00,2.50,2.50,0.00,30049039,3.88000000,3.88000000,0.00000000,11/27,,1525813,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-HEALTHCARE,22884,NPAM,NEOPRESS AM TAB 1*10,B 1*10,4595004,01-09-27,3.00000000000000,0.00000000000000,0,19.2,19.2,70,3,,0,0,55.87,L,0,0,0,6611,01,06,2026,1,09,27,,35672.00,2.50,2.50,0.00,30049073,1.40000000,1.40000000,0.00000000,09/27,,1514327,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,TORQUE GEN,25184,BDX12,BEDEX 12 SYP 200ML,200ML,B07625004,01-05-27,3.67000000000000,0.33000000000000,0,39.69,38.85,123,3,,0,0,141.29,L,11,1,0,6611,01,06,2026,1,05,27,,35672.00,2.50,2.50,0.00,30045090,3.53000000,3.53000000,0.00000000,05/27,,1492062,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-WELNESS,23668,ITRMD,ITROMED 100MG 1*10 CAP,10 CAP,MED501K,01-10-27,2.00000000000000,0.00000000000000,0,52.2,52.2,175,3,,0,0,101.27,L,0,0,0,6611,01,06,2026,1,10,27,,35672.00,2.50,2.50,0.00,30049029,2.53000000,2.53000000,0.00000000,10/27,,1493365,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,PIRAMAL-ZIVON (OTC),30127,LCT60,LACTOCALMINE 55ML (GREEN) ALOE,60 ML,DMAF068,01-10-28,2.00000000000000,0.00000000000000,0,124.45,124.45,165,2,,0,0,243.92,L,0,0,0,6611,01,06,2026,1,10,28,,35672.00,9.00,9.00,0.00,33049990,21.95000000,21.95000000,0.00000000,10/28,,1532009,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ZEE DRUGS,30669,MSM1,MISS ME 1 TAB,1 TAB,Z25-1441,01-11-28,3.00000000000000,0.00000000000000,0,17.87,17.48,56.25,3,,0,0,52.00,L,0,0,0,6611,01,06,2026,1,11,28,,35672.00,2.50,2.50,0.00,30049099,1.30000000,1.30000000,0.00000000,11/28,,1522159,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MOREPEN (G),31967,CMCB,CALCIQUICK-MCB TAB 1*10,1*10,DT601072B,01-12-27,3.00000000000000,0.00000000000000,0,27,26.18,262.5,3,,0,0,78.57,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30045090,1.96000000,1.96000000,0.00000000,12/27,,1518347,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,MOREPEN (G),31967,CMCB,CALCIQUICK-MCB TAB 1*10,1*10,DT601072B,01-12-27,5.00000000000000,0.00000000000000,0,27,26.18,262.5,3,,0,0,130.95,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30045090,3.27000000,3.27000000,0.00000000,12/27,,1526430,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,JOHNSON,3119,LWMS,LISTERINE MINT 250ML (BLUE),250 ML,BD6033L,01-01-29,1.00000000000000,0.00000000000000,0,162.7,162.7,210,3,,0,0,157.82,L,0,0,0,6611,01,06,2026,1,01,29,,35672.00,9.00,9.00,0.00,33069000,14.20000000,14.20000000,0.00000000,01/29,,1507042,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-COSMACEA,40565,SNSPF,SUNSHADE SPF-30 LOTION 50ML,50ML,BLFC6001,01-03-28,1.67000000000000,0.33000000000000,0,270,270,475,3,,0,0,437.37,L,10,2,0,6611,01,06,2026,1,03,28,,35672.00,9.00,9.00,0.00,33049990,39.36000000,39.36000000,0.00000000,03/28,,1528162,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CADILA (GEN),28929,CMP500,CAMPICILIN 500MG 1*10 CAP,10 CAP,AB26001,01-02-28,4.00000000000000,0.00000000000000,0,33.45,32.76,89.95,3,,0,0,129.79,L,0,0,0,6611,01,06,2026,1,02,28,,35672.00,2.50,2.50,0.00,30041020,3.24000000,3.24000000,0.00000000,02/28,,1512876,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CADILA (GEN),38000,RSBTG,ROSUBEST GOLD 20MG CAP 1*10,1*10 CAP,AK26001,01-01-28,1.00000000000000,0.00000000000000,0,61.24,59.95,238.97,3,,0,0,59.40,L,0,0,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30042062,1.48000000,1.48000000,0.00000000,01/28,,1522189,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CADILA (GEN),38000,RSBTG,ROSUBEST GOLD 20MG CAP 1*10,1*10 CAP,AK26001,01-01-28,4.00000000000000,0.00000000000000,0,61.24,59.95,238.97,3,,0,0,237.61,L,0,0,0,6611,01,06,2026,1,01,28,,35672.00,2.50,2.50,0.00,30042062,5.94000000,5.94000000,0.00000000,01/28,,1530548,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LABORATE (G),22358,GNCD,GENTACORT-D EYE/EAR DROP 1*10ML (1BOX+SCHEME),1*10ML,GGCUE-002,01-07-27,5.00000000000000,0.00000000000000,0,10.98,11.06,69.3,3,,0,0,53.25,L,0,0,0,6611,01,06,2026,1,07,27,,35672.00,2.50,2.50,0.00,30049099,1.33000000,1.33000000,0.00000000,07/27,,1504716,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CPLG-HEALTHCARE,22487,GMD2,GLIMDA 2 TAB,2 TAB,AMQ02CDB,01-12-27,2.00000000000000,0.00000000000000,0,20.95,21.08,61.95,3,,0,0,40.64,L,0,0,0,6611,01,06,2026,1,12,27,,35672.00,2.50,2.50,0.00,30049099,1.02000000,1.02000000,0.00000000,12/27,,1518474,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,CPLG-HEALTHCARE,22486,1GMD1,GLIMDA 1 TAB.,1 TAB.,AMQ07BFA,01-09-27,2.00000000000000,0.00000000000000,0,11.71,11.79,39.47,3,,0,0,22.72,L,0,0,0,6611,01,06,2026,1,09,27,,35672.00,2.50,2.50,0.00,30049099,0.57000000,0.57000000,0.00000000,09/27,,1483960,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,LEEF-WELNESS,26997,ITRMD2,ITROMED 200MG 1*10 CAP,10 CAP,ROM501K,01-10-27,2.00000000000000,0.00000000000000,0,82.2,82.2,235,3,,0,0,159.47,L,0,0,0,6611,01,06,2026,1,10,27,,35672.00,2.50,2.50,0.00,30049029,3.99000000,3.99000000,0.00000000,10/27,,1493850,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,UNIVENTIS - ULTIMA,42631,ORSPU,ORS POWDER ORANGE 21.8GM (UNIVENTIS),21.8 GM,Z-25521,01-05-27,50.00000000000000,0.00000000000000,0,5.34,5,23.05,3,,0,0,258.99,L,0,0,0,6611,01,06,2026,1,05,27,,35672.00,2.50,2.50,0.00,30049086,6.47000000,6.47000000,0.00000000,05/27,,1527263,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ALK-NOVOKEM,25607,HSTKM8,HISTAKEM 180MG 1*10 TAB,10 TAB,HIT25007SD,01-11-27,2.00000000000000,0.00000000000000,0,39.01,38.16,241.85,3,,0,0,75.68,L,0,0,0,6611,01,06,2026,1,11,27,,35672.00,2.50,2.50,0.00,30049039,1.89000000,1.89000000,0.00000000,11/27,,1511903,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ALK-NOVOKEM,26668,CPL50,CEPHAL CAPS 500MG 1*10,G 1*10,25610086,01-06-27,5.00000000000000,0.00000000000000,0,51.3,51.63,186.56,3,,0,0,248.80,L,0,0,0,6611,01,06,2026,1,06,27,,35672.00,2.50,2.50,0.00,30042012,6.22000000,6.22000000,0.00000000,06/27,,1498216,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-67032,01/06/2026,ALK-NOVOKEM,26668,CPL50,CEPHAL CAPS 500MG 1*10,G 1*10,25890008,01-10-27,1.00000000000000,0.00000000000000,0,51.3,51.63,186.55,3,,0,0,49.76,L,0,0,0,6611,01,06,2026,1,10,27,,35672.00,2.50,2.50,0.00,30042012,1.24000000,1.24000000,0.00000000,10/27,,1526358,0.00,0.00
