SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,MD-MACPHER,21453,POLKT,POLYCLAV KID 10TAB,10 TAB,17250972A,01-09-27,1.00000000000000,0.00000000000000,0,78.97,78.97,104.67,3,,0,0,76.60,L,10,1,0,12506,23,03,2026,1,09,27,,2667.00,2.50,2.50,0.00,30041090,1.92000000,1.92000000,0.00000000,09/27,,1436168,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,ARB-ARBOUR,20832,SERT1,SERTEX 100MG 10 TAB,10 TAB,ABPL25170,01-11-28,1.00000000000000,0.00000000000000,0,109.28,109.28,143.43,3,,0,0,106.00,L,0,0,0,12506,23,03,2026,1,11,28,,2667.00,2.50,2.50,0.00,30049099,2.65000000,2.65000000,0.00000000,11/28,,1483709,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,SS-SYSTOPIC,37444,DAP5,DAPAGAIN 5MG 15 TAB,15 TAB,SDP510,01-02-28,1.00000000000000,0.00000000000000,0,41.79,41.79,54.84,3,,0,0,40.54,L,0,0,0,12506,23,03,2026,1,02,28,,2667.00,2.50,2.50,0.00,30049099,1.01000000,1.01000000,0.00000000,02/28,,1475647,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,ARISTO (TF),38145,PRD4,PROSTAGARD ( D ) 4MG 10 CAP,10 CAP,BYL10ABA,01-11-27,1.00000000000000,0.00000000000000,0,142.14,142.14,186.56,3,,0,0,137.88,L,0,0,0,12506,23,03,2026,1,11,27,,2667.00,2.50,2.50,0.00,30049099,3.45000000,3.45000000,0.00000000,11/27,,1482346,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,INT-NEXA,17163,ZRMV2,ZORYL-MV 2MG 15 TAB,15 TAB,N2503588,01-10-27,2.00000000000000,0.00000000000000,0,311.43,311.43,408.75,3,,0,0,604.17,L,0,0,0,12506,23,03,2026,1,10,27,,2667.00,2.50,2.50,0.00,30049099,15.10000000,15.10000000,0.00000000,10/27,,1453054,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,ZEE DRUGS,29544,ZGLDSO,SANDA OIL 15ML (ZEE DRUGS),DRUGS),1125-61,01-07-29,1.00000000000000,0.00000000000000,0,39.69,38.85,235,3,,0,0,38.50,L,0,0,0,12506,23,03,2026,1,07,29,,2667.00,9.00,9.00,0.00,15171029,3.46000000,3.46000000,0.00000000,07/29,,1482915,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,INT-INTAS (G),23297,1DCI1,DECA INSTABOLIN 100MG INJ,MG INJ,DGLE09,01-10-27,2.00000000000000,0.00000000000000,0,30.62,29.96,567.19,3,,0,0,59.40,L,0,0,0,12506,23,03,2026,1,10,27,,2667.00,2.50,2.50,0.00,30043919,1.48000000,1.48000000,0.00000000,10/27,,1473268,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,CADILA (GEN),38000,RSBTG,ROSUBEST GOLD 20MG CAP 1*10,1*10 CAP,AK25006,01-09-27,1.00000000000000,0.00000000000000,0,61.24,59.95,238.97,3,,0,0,59.40,L,0,0,0,12506,23,03,2026,1,09,27,,2667.00,2.50,2.50,0.00,30042062,1.48000000,1.48000000,0.00000000,09/27,,1479629,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,CPLG-HEALTHCARE,23310,OKCTL,OKACET-L TAB 1*10,B 1*10,AMQ27AWA,01-11-27,1.00000000000000,0.00000000000000,0,4.63,4.75,78.22,3,,0,0,4.49,L,0,0,0,12506,23,03,2026,1,11,27,,2667.00,2.50,2.50,0.00,30049099,0.11000000,0.11000000,0.00000000,11/27,,1483981,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,UNIVENTIS - ULTIMA,26426,MTVT25,METOVENT 25 XL 1*10 TAB,10 TAB,IB375003,01-10-27,1.00000000000000,0.00000000000000,0,12.15,11.38,44.2,3,,0,0,11.79,L,0,0,0,12506,23,03,2026,1,10,27,,2667.00,2.50,2.50,0.00,30049065,0.29000000,0.29000000,0.00000000,10/27,,1466788,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,UNIVENTIS - OPTIMA,31160,BDRN,BUDERON 0.5 MG RESPULES 5*2ML,5*2ML,015014,01-11-27,1.00000000000000,0.00000000000000,0,38.54,36.1,127.15,3,,0,0,37.38,L,0,0,0,12506,23,03,2026,1,11,27,,2667.00,2.50,2.50,0.00,30043200,0.93000000,0.93000000,0.00000000,11/27,,1478435,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,UNIVENTIS - ULTIMA,29605,INDV2,INDOVENT 25MG 1*10 CAP,10 CAP,I4734001,01-03-27,1.00000000000000,0.00000000000000,0,9.07,8.5,51.7,3,,0,0,8.80,L,0,0,0,12506,23,03,2026,1,03,27,,2667.00,2.50,2.50,0.00,30049065,0.22000000,0.22000000,0.00000000,03/27,,1466764,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,UNIVENTIS - ULTIMA,30281,IBVPS,IBUVENT PLUS SYP 60ML,P 60ML,XL260076,01-12-27,1.00000000000000,0.00000000000000,0,16.44,16.08,74.86,3,,0,0,15.95,L,0,0,0,12506,23,03,2026,1,12,27,,2667.00,2.50,2.50,0.00,30049065,0.40000000,0.40000000,0.00000000,12/27,,1478401,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,SGN-SPORLAC-DS,18152,SPLS,SPORLAC  1*4 SACHET POWDER,SACHET,BBA25026,01-07-27,2.00000000000000,0.00000000000000,0,37.94,37.94,49.8,3,,0,0,73.60,L,24,1,0,12506,23,03,2026,1,07,27,,2667.00,2.50,2.50,0.00,30049099,1.84000000,1.84000000,0.00000000,07/27,,1471310,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,ARISTO (MF4),9268,MCI1,MONOCEF-1GM INJ,GM INJ,PB16L115,01-04-28,0.50000000000000,0.50000000000000,0,50.77,50.77,66.63,3,,0,0,24.63,L,5,5,0,12506,23,03,2026,1,04,28,,2667.00,2.50,2.50,0.00,30042019,0.62000000,0.62000000,0.00000000,04/28,,1483496,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,GLX-TEAM 1,37434,CALP5,CALPOL 500MG (+) 15 TAB (NEW),15 TAB,EA2673,01-01-28,2.00000000000000,0.00000000000000,0,10.86,10.86,14.26,3,,0,0,21.07,L,12,1,0,12506,23,03,2026,1,01,28,,2667.00,2.50,2.50,0.00,30049069,0.53000000,0.53000000,0.00000000,01/28,,1487600,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,USV-GROWIN,994,MVII,M.V.I INJ 10*10ML,10*10ML,KP25277,01-12-26,1.00000000000000,0.00000000000000,0,237.5,237.5,311.7,3,,0,0,230.37,L,9,1,0,12506,23,03,2026,1,12,26,,2667.00,2.50,2.50,0.00,30045090,5.76000000,5.76000000,0.00000000,12/26,,1478876,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,HM-ZANDRA,4334,LVDT,LIV-52 DS 60`TAB,BOTTLE,111251333,01-10-28,1.00000000000000,0.00000000000000,0,214,214,281,3,,0,0,207.58,L,0,0,0,12506,23,03,2026,1,10,28,,2667.00,2.50,2.50,0.00,30049011,5.19000000,5.19000000,0.00000000,10/28,,1479473,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,BHARAT PHARMACY,26938,PXYF,PARAOXY FORTE 1*20 TAB (5 BOX+RICE),20 TAB,3543,01-06-27,5.00000000000000,0.00000000000000,0,11.75,11.59,100,3,,0,0,56.99,L,0,0,0,12506,23,03,2026,1,06,27,,2667.00,2.50,2.50,0.00,30049099,1.42000000,1.42000000,0.00000000,06/27,,1476727,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-373564,23/03/2026,MOREPEN (G),29028,CLSDS,CALCIQUICK D3 SHOT 5ML,OT 5ML,B6A0010,01-12-27,4.00000000000000,0.00000000000000,0,17.93,17.57,96.5,3,,0,0,69.57,L,0,0,0,12506,23,03,2026,1,12,27,,2667.00,2.50,2.50,0.00,30045036,1.74000000,1.74000000,0.00000000,12/27,,1480317,0.00,0.00
