SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,IPCA-PHARMA-NEXT,8152,SVDS,SOLVIN COLD 60ML SUS.,L SUS.,HWV0526003R,01-02-28,1.00000000000000,0.00000000000000,0,67.04,67.04,88,3,,0,0,65.03,L,9,1,0,12506,04,09,2026,1,02,28,,3087.00,2.50,2.50,0.00,30049069,1.63000000,1.63000000,0.00000000,02/28,,1578983,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,CM-COMED,7533,MDLS,MEDLER 60ML SYRUP,SYRUP,BL260202,01-02-28,1.00000000000000,0.00000000000000,0,59.64,59.64,78.28,3,,0,0,57.85,L,5,1,0,12506,04,09,2026,1,02,28,,3087.00,2.50,2.50,0.00,30049039,1.45000000,1.45000000,0.00000000,02/28,,1580613,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,ARISTO (TF2),24445,TELB25,TELVAS BETA 25MG 10 TAB,10 TAB,BPE261104,01-04-28,1.00000000000000,0.00000000000000,0,95.24,95.24,125,3,,0,0,92.38,L,0,0,0,12506,04,09,2026,1,04,28,,3087.00,2.50,2.50,0.00,30049079,2.31000000,2.31000000,0.00000000,04/28,,1586376,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,INDO-SWIFT (E),2122,CZYS,COZY KID 60ML SYP,ML SYP,M25324,01-11-27,1.00000000000000,0.00000000000000,0,56,56,73.5,3,,0,0,54.32,L,9,1,0,12506,04,09,2026,1,11,27,,3087.00,2.50,2.50,0.00,30049093,1.36000000,1.36000000,0.00000000,11/27,,1521530,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,FDC-ELECTRAL,42527,ELCLY21,ELECTRAL 21.8GM ( LYCHEE ) SACH. 1PC,1 PC,035L028,01-11-27,4.67000000000000,0.33000000000000,0,17.56,17.56,23.05,3,,0,0,79.55,L,14,1,0,12506,04,09,2026,1,11,27,,3087.00,2.50,2.50,0.00,30049086,1.99000000,1.99000000,0.00000000,11/27,,1569358,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,INT-NEXA,17163,ZRMV2,ZORYL-MV 2MG 15 TAB,15 TAB,N2601580,01-04-28,2.00000000000000,0.00000000000000,0,311.43,311.43,408.75,3,,0,0,604.17,L,0,0,0,12506,04,09,2026,1,04,28,,3087.00,2.50,2.50,0.00,30049099,15.10000000,15.10000000,0.00000000,04/28,,1568263,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,LEEF-HEALTHCARE,28534,RDN8,REDNISOL 8MG TAB 1*10,B 1*10,4726004,01-01-28,1.00000000000000,0.00000000000000,0,19.5,19.5,57,3,,0,0,18.91,L,0,0,0,12506,04,09,2026,1,01,28,,3087.00,2.50,2.50,0.00,30043200,0.47000000,0.47000000,0.00000000,01/28,,1575232,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,TORQUE GEN,23016,FNGB,FUNGNIL-B CREAM 1*15GM,*15GM,D34826001,01-06-28,1.00000000000000,0.00000000000000,0,17.01,16.63,107,3,,0,0,16.50,L,0,0,0,12506,04,09,2026,1,06,28,,3087.00,2.50,2.50,0.00,30049029,0.41000000,0.41000000,0.00000000,06/28,,1582257,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,LABORATE (67),36888,DCLB,DICLOLAB PLUS TAB 1*10 (WHITE),1*10,DLPDT6012,01-02-29,20.00000000000000,0.00000000000000,0,5.67,5.55,34.5,3,,0,0,110.00,L,0,0,0,12506,04,09,2026,1,02,29,,3087.00,2.50,2.50,0.00,30049069,2.75000000,2.75000000,0.00000000,02/29,,1576533,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-171312,04/09/2026,MANKIND-OTC,38923,NMLD30,NIMULID STRONG GEL 30GM,30GM,A2OFZ003,01-03-28,0.50000000000000,0.50000000000000,0,99.81,99.81,131,3,,0,0,48.41,L,1,1,0,12506,04,09,2026,1,03,28,,3087.00,2.50,2.50,0.00,30049069,1.21000000,1.21000000,0.00000000,03/28,,1551271,0.00,0.00
