SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,SS-SYSTOPIC,12356,TPC6,TOPISAL-6% OINT 30GM,T 30GM,683,01-01-29,1.00000000000000,0.00000000000000,0,106.67,106.67,140,3,,0,0,103.47,L,0,0,0,12506,22,06,2026,1,01,29,,1689.00,2.50,2.50,0.00,30043200,2.59000000,2.59000000,0.00000000,01/29,,1532999,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,HM-ZEAL,3173,LVSM,LIV-52 200ML SYP (PLAN),200ML SYP,111260520,01-04-29,1.00000000000000,0.00000000000000,0,178.28,178.28,234,3,,0,0,172.93,L,0,0,0,12506,22,06,2026,1,04,29,,1689.00,2.50,2.50,0.00,30049011,4.32000000,4.32000000,0.00000000,04/29,,1535042,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,NC-NC2,44,AVMT,AVOMINE 25MG 10 TAB,10 TAB,AVA26002,01-12-28,1.00000000000000,0.00000000000000,0,53.2,53.2,69.83,3,,0,0,51.60,L,9,1,0,12506,22,06,2026,1,12,28,,1689.00,2.50,2.50,0.00,30049031,1.29000000,1.29000000,0.00000000,12/28,,1540310,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,CADILA (GEN),25423,RSBST,ROSUBEST-F 1*10 TAB,10 TAB,PC26007,01-02-28,1.00000000000000,0.00000000000000,0,38.77,39.01,225,3,,0,0,37.61,L,0,0,0,12506,22,06,2026,1,02,28,,1689.00,2.50,2.50,0.00,30049099,0.94000000,0.94000000,0.00000000,02/28,,1542758,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,NICE,23536,GLC1R,GLUCOSE D 125GM (NICE),125GM,4191,01-03-28,1.00000000000000,0.00000000000000,0,16.62,17.06,38,3,,0,0,16.12,L,0,0,0,12506,22,06,2026,1,03,28,,1689.00,2.50,2.50,0.00,17023020,0.40000000,0.40000000,0.00000000,03/28,,1529374,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,NICE,23537,GD2R,GLUCOSE D 200GM (NICE),(NICE),4182,01-02-28,1.00000000000000,0.00000000000000,0,32.04,31.35,66,3,,0,0,31.08,L,0,0,0,12506,22,06,2026,1,02,28,,1689.00,2.50,2.50,0.00,17023020,0.78000000,0.78000000,0.00000000,02/28,,1529376,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,PG-PROCTOR & GAMBLE,6081,VK25,VICKS 25GM BALM,M BALM,6104C56703,01-03-28,1.00000000000000,0.00000000000000,0,83.77,83.77,109,3,,0,0,81.26,L,0,0,0,12506,22,06,2026,1,03,28,,1689.00,2.50,2.50,0.00,30049011,2.03000000,2.03000000,0.00000000,03/28,,1540979,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,EMAMI,6257,ZB,ZANDU BALM GREEN 8 ML,M 10GM,KT0114B,01-01-29,1.00000000000000,0.00000000000000,0,38.46,38.16,43,3,,0,0,37.31,L,0,0,0,12506,22,06,2026,1,01,29,,1689.00,2.50,2.50,0.00,30049011,0.93000000,0.93000000,0.00000000,01/29,,1518069,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,RECKITT,2278,DTTL,DETTOL 60ML,L 60ML,VW529,01-09-29,1.00000000000000,0.00000000000000,0,36.66,36.44,41.49,3,,0,0,35.56,L,0,0,0,12506,22,06,2026,1,09,29,,1689.00,2.50,2.50,0.00,30049099,0.89000000,0.89000000,0.00000000,09/29,,1529343,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,PIL (GEN),22405,1PLDSR,PILTOP DSR CAP 1*10,P 1*10,COM46013,01-12-27,5.00000000000000,0.00000000000000,0,13.98,14.33,98.69,3,,0,0,67.80,L,0,0,0,12506,22,06,2026,1,12,27,,1689.00,2.50,2.50,0.00,30049039,1.70000000,1.70000000,0.00000000,12/27,,1489193,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,NICE,24412,CLVIP,CLOVE OIL I.P. 3GM,P. 3GM,BR-278,01-04-29,2.00000000000000,0.00000000000000,0,18.36,17.97,48,3,,0,0,35.62,L,0,0,0,12506,22,06,2026,1,04,29,,1689.00,2.50,2.50,0.00,30049099,0.89000000,0.89000000,0.00000000,04/29,,1529367,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,EMAMI,33092,ZCS100,ZANDU COUGH SYP 100ML,100 ML,FT0340,01-11-28,1.00000000000000,0.00000000000000,0,63.88,62.53,117,3,,0,0,61.96,L,0,0,0,12506,22,06,2026,1,11,28,,1689.00,2.50,2.50,0.00,30049011,1.55000000,1.55000000,0.00000000,11/28,,1515903,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-90246,22/06/2026,HEALTH IQ,40424,STMH,STEAMER VAPORIZER  (HEALTH IQ),,.,01--,1.00000000000000,0.00000000000000,0,141.75,138.75,478.13,3,,0,0,137.50,L,0,0,0,12506,22,06,2026,1,,,,1689.00,2.50,2.50,0.00,90181290,3.44000000,3.44000000,0.00000000,/,,1438193,0.00,0.00
