SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,LPN-ENDEAVOUR,36255,GABANT4,GABASTAR-NT 400MG 10 TAB,10 TAB,26S2GTB109,01-03-28,1.00000000000000,0.00000000000000,0,147.31,147.31,193.35,3,,0,0,142.89,L,0,0,0,12506,07,08,2026,1,03,28,,1310.00,2.50,2.50,0.00,30049099,3.57000000,3.57000000,0.00000000,03/28,,1552514,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,EMP-P & G 1,11884,NUPT,NEUROBION-PLUS 15 TAB,15 TAB,6153C83903,01-02-28,1.00000000000000,0.00000000000000,0,163.47,163.47,214.55,3,,0,0,158.57,L,14,1,0,12506,07,08,2026,1,02,28,,1310.00,2.50,2.50,0.00,30045090,3.96000000,3.96000000,0.00000000,02/28,,1563640,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,PF-GPSS,38927,BECPS,BECOSULE (+) SYP 200ML (NEW),200ML,2633025O,01-05-27,1.00000000000000,0.00000000000000,0,78.57,78.57,103.13,3,,0,0,76.21,L,7,1,0,12506,07,08,2026,1,05,27,,1310.00,2.50,2.50,0.00,30045039,1.91000000,1.91000000,0.00000000,05/27,,1563630,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,OTC,27313,2MGC,2 MUCH GOLD CAP 1*6,AP 1*6,202,01-06-28,1.00000000000000,0.00000000000000,0,75.06,74.04,103.13,3,,0,0,72.81,L,0,0,0,12506,07,08,2026,1,06,28,,1310.00,2.50,2.50,0.00,30049099,1.82000000,1.82000000,0.00000000,06/28,,1484854,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,TORQUE GEN,23016,FNGB,FUNGNIL-B CREAM 1*15GM,*15GM,D34826001,01-06-28,1.00000000000000,0.00000000000000,0,17.01,16.63,107,3,,0,0,16.50,L,0,0,0,12506,07,08,2026,1,06,28,,1310.00,2.50,2.50,0.00,30049029,0.41000000,0.41000000,0.00000000,06/28,,1567930,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,LABORATE (67),36888,DCLB,DICLOLAB PLUS TAB 1*10 (WHITE),1*10,DLPDT6012,01-02-29,20.00000000000000,0.00000000000000,0,5.67,5.55,34.5,3,,0,0,110.00,L,0,0,0,12506,07,08,2026,1,02,29,,1310.00,2.50,2.50,0.00,30049069,2.75000000,2.75000000,0.00000000,02/29,,1562752,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,CONCEPT (G),27305,ERCN5,ERYCON 500MG 1*10 TAB,10 TAB,AGT50417,01-03-28,1.00000000000000,0.00000000000000,0,44.18,43.22,132.3,3,,0,0,42.85,L,0,0,0,12506,07,08,2026,1,03,28,,1310.00,2.50,2.50,0.00,30042061,1.07000000,1.07000000,0.00000000,03/28,,1513654,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,CONCEPT (G),27305,ERCN5,ERYCON 500MG 1*10 TAB,10 TAB,AGT50417,01-03-28,1.00000000000000,0.00000000000000,0,44.18,43.22,132.3,3,,0,0,42.85,L,0,0,0,12506,07,08,2026,1,03,28,,1310.00,2.50,2.50,0.00,30042061,1.07000000,1.07000000,0.00000000,03/28,,1513654,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,CPLG-CIPLA (OTC),34950,MXLVS,MAXIRICH LIVERCARE SYP 200ML,200 ML,MHS25014,01-10-27,0.50000000000000,0.50000000000000,0,118.55,118.55,150,3,,0,0,57.50,L,1,1,0,12506,07,08,2026,1,10,27,,1310.00,2.50,2.50,0.00,30049011,1.44000000,1.44000000,0.00000000,10/27,,1563036,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,PIL (GEN),35121,PVPG,POVIPIL GARGLE 100ML,100ML,PPL023,01-10-27,1.00000000000000,0.00000000000000,0,29.16,28.53,150,3,,0,0,28.29,L,0,0,0,12506,07,08,2026,1,10,27,,1310.00,2.50,2.50,0.00,30049087,0.71000000,0.71000000,0.00000000,10/27,,1551168,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,UNIVENTIS - ULTIMA,26754,OFTM,OFTIVENT- M 30ML,M 30ML,L0426003,01-03-28,1.00000000000000,0.00000000000000,0,21.34,19.99,65.87,3,,0,0,20.70,L,0,0,0,12506,07,08,2026,1,03,28,,1310.00,2.50,2.50,0.00,30049099,0.52000000,0.52000000,0.00000000,03/28,,1540571,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-140367,07/08/2026,UNIVENTIS - ULTIMA,35077,TRCTC,TRIZACET COLD  DS RF SUSP 60ML,60ML,L0165003,01-03-27,1.00000000000000,0.00000000000000,0,21.16,19.82,73.68,3,,0,0,20.53,L,0,0,0,12506,07,08,2026,1,03,27,,1310.00,2.50,2.50,0.00,30049065,0.51000000,0.51000000,0.00000000,03/27,,1478461,0.00,0.00
