SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,UNIVENTIS - ULTIMA,31783,GLVM1,GALVENT M 1000 1*15 TAB,15 TAB,GD614004,01-09-26,1.00000000000000,0.00000000000000,0,48.49,45.4,278.3,3,,0,0,47.04,L,0,0,0,6611,29,06,2026,1,09,26,,25105.00,2.50,2.50,0.00,30049065,1.18000000,1.18000000,0.00000000,09/26,,1515545,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,B.E(TETNUS),4605,BTT5,TETNUS AMP .5ML (BE),5ML,223701325A,01-03-28,9.50000000000000,0.50000000000000,0,10.65,10.65,13.31,3,,0,0,98.14,L,19,1,0,6611,29,06,2026,1,03,28,,25105.00,2.50,2.50,0.00,30022013,2.45000000,2.45000000,0.00000000,03/28,,1463066,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,ALK-ALPHA,42769,ATZS2,A TO Z NS SYP 200ML (NEW & IMPROVED),200ML,26490346,01-08-27,1.00000000000000,0.00000000000000,0,198.1,198.1,260,3,,0,0,192.16,L,5,1,0,6611,29,06,2026,1,08,27,,25105.00,2.50,2.50,0.00,21069099,4.80000000,4.80000000,0.00000000,08/27,,1543580,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,GLX-PC(SAINI),1800,EX1,ELTROXIN 100MCG (PLAN),(PLAN),3C4M,01-02-28,1.00000000000000,0.00000000000000,0,128.64,128.64,168.84,3,,0,0,124.78,L,0,0,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30043990,3.12000000,3.12000000,0.00000000,02/28,,1544775,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,GLM-MILIEUS,29823,CBPD,CANDIBIOTIC-PLUS EAR  DROP 5ML,OP 5ML,N26CP005,01-06-27,2.00000000000000,0.00000000000000,0,82.86,82.86,108.75,3,,0,0,160.75,L,14,1,0,6611,29,06,2026,1,06,27,,25105.00,2.50,2.50,0.00,30049029,4.02000000,4.02000000,0.00000000,06/27,,1526679,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,SGN-SPORLAC-DS,18152,SPLS,SPORLAC  1*4 SACHET POWDER,SACHET,BBA26008,01-02-28,2.00000000000000,0.00000000000000,0,37.92,37.92,49.77,3,,0,0,73.56,L,24,1,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049099,1.84000000,1.84000000,0.00000000,02/28,,1542042,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,MICRO-DC,16180,DPDM2,DIAPRIDE-M 2MG 15 TAB,15 TAB,DIDS0182,01-01-29,1.00000000000000,0.00000000000000,0,212.8,212.8,279.3,3,,0,0,206.42,L,10,1,0,6611,29,06,2026,1,01,29,,25105.00,2.50,2.50,0.00,30049079,5.16000000,5.16000000,0.00000000,01/29,,1530188,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,SG-OZONE,10662,SPRS,SUPERSPAS 1*10`TAB,10`TAB,KFCR6027,01-02-28,2.00000000000000,0.00000000000000,0,45,45,59.06,3,,0,0,87.30,L,0,0,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049069,2.18000000,2.18000000,0.00000000,02/28,,1538796,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,PF-GPSS,818,W5,WYSOLONE-5MG  15`TAB,15`TAB,NT4017,01-12-27,9.50000000000000,0.50000000000000,0,8.87,8.87,10.82,3,,0,0,81.74,L,19,1,0,6611,29,06,2026,1,12,27,,25105.00,2.50,2.50,0.00,30043912,2.04000000,2.04000000,0.00000000,12/27,,1531478,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,ZY-CHANAL (GEO 2 ),200,DD25,DECA-DURABOLIN-25MG 1`AMP,1`AMP,GB0020A,01-12-29,1.00000000000000,0.00000000000000,0,250,250,328.13,3,,0,0,242.50,L,9,1,0,6611,29,06,2026,1,12,29,,25105.00,2.50,2.50,0.00,30042099,6.06000000,6.06000000,0.00000000,12/29,,1535030,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,GLM-GLENMARK,15737,CBC10,CANDID-B 10GM CREAM,CREAM,11260396,01-02-28,2.00000000000000,0.00000000000000,0,98.57,98.57,129.37,3,,0,0,191.23,L,11,1,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049029,4.78000000,4.78000000,0.00000000,02/28,,1531516,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,GLM-MILIEUS,26887,CMP25,CANDID MOUTH PAINT 25ML (LARGE),25GM,11260430,01-02-29,1.00000000000000,0.00000000000000,0,148.19,148.19,194.5,3,,0,0,143.74,L,19,1,0,6611,29,06,2026,1,02,29,,25105.00,2.50,2.50,0.00,30049029,3.59000000,3.59000000,0.00000000,02/29,,1548055,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,IPCA-ZERODOL,8165,ZRP,ZERODOL-P 10`TAB,10`TAB,KVB0126028AS,01-02-28,4.00000000000000,0.00000000000000,0,57.86,57.86,75.94,3,,0,0,224.50,L,0,0,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049069,5.61000000,5.61000000,0.00000000,02/28,,1547064,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,HM-ZEAL,4349,TTFT,TENTEX FORTE 10`TAB,10`TAB,722600093,01-02-29,2.00000000000000,0.00000000000000,0,106.66,106.66,140,3,,0,0,206.92,L,14,1,0,6611,29,06,2026,1,02,29,,25105.00,2.50,2.50,0.00,30049011,5.17000000,5.17000000,0.00000000,02/29,,1531582,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,HM-ZEAL,3173,LVSM,LIV-52 200ML SYP (PLAN),200ML SYP,111260520,01-04-29,1.00000000000000,0.00000000000000,0,178.28,178.28,234,3,,0,0,172.93,L,0,0,0,6611,29,06,2026,1,04,29,,25105.00,2.50,2.50,0.00,30049011,4.32000000,4.32000000,0.00000000,04/29,,1535042,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,EMP-P & G 2,26833,NRTF3,NEUROBION FORTE 1*30 TAB,30 TAB,6140C84301,01-10-27,4.67000000000000,0.33000000000000,0,38.02,38.02,47.53,3,,0,0,172.22,L,14,1,0,6611,29,06,2026,1,10,27,,25105.00,2.50,2.50,0.00,30045090,4.31000000,4.31000000,0.00000000,10/27,,1546349,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,EMP-P & G 2,37146,EV4,EVION 400MG 1*20 CAP (NEW),20 CAP,6058C59910,01-04-28,5.00000000000000,0.00000000000000,0,68.25,68.25,89.57,3,,0,0,331.01,L,30,1,0,6611,29,06,2026,1,04,28,,25105.00,2.50,2.50,0.00,30045037,8.28000000,8.28000000,0.00000000,04/28,,1516920,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,FDC-ELECTRAL,5536,ECTL,ELECTRAL 21.8GM (GREEN) SACH. 1PC,M SACH,0626C051,01-02-28,28.00000000000000,2.00000000000000,0,17.68,17.68,23.2,3,,0,0,480.19,L,14,1,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049086,12.00000000,12.00000000,0.00000000,02/28,,1541905,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,CPL-CRESTA,18435,IBGSL,IBUGESIC-PLUS 100ML SYP (LARGE),LARGE),ML26243,01-03-28,3.60000000000000,0.40000000000000,0,47.44,47.44,62.27,3,,0,0,165.66,L,9,1,0,6611,29,06,2026,1,03,28,,25105.00,2.50,2.50,0.00,30049063,4.14000000,4.14000000,0.00000000,03/28,,1536017,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,ABT-ABBOTT,145,CMPS,CREMAFFIN-MIX-FRU\PINK 225ML (MF),225ML,902601D7,01-05-29,1.00000000000000,0.00000000000000,0,242.74,242.74,318.59,3,,0,0,235.46,L,0,0,0,6611,29,06,2026,1,05,29,,25105.00,2.50,2.50,0.00,30049032,5.89000000,5.89000000,0.00000000,05/29,,1549860,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,ABT-LENBROK-2,313,EPT,EPTOIN-100MG 1*120`TAB,120`TAB,EPB26008,01-03-29,1.00000000000000,0.00000000000000,0,172.8,172.8,226.8,3,,0,0,167.62,L,0,0,0,6611,29,06,2026,1,03,29,,25105.00,2.50,2.50,0.00,30049099,4.19000000,4.19000000,0.00000000,03/29,,1540667,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,USV-CREST FORCE 1,1005,E,ECOSPRIN-75 1*14`TAB,14`TAB,4011982,01-02-28,10.00000000000000,0.00000000000000,0,4.34,4.34,5.29,3,,0,0,42.10,L,0,0,0,6611,29,06,2026,1,02,28,,25105.00,2.50,2.50,0.00,30049062,1.05000000,1.05000000,0.00000000,02/28,,1546944,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2623102O,01-08-27,23.00000000000000,2.00000000000000,0,49.89,49.89,62.37,3,,0,0,1113.05,L,23,2,0,6611,29,06,2026,1,08,27,,25105.00,2.50,2.50,0.00,30045039,27.83000000,27.83000000,0.00000000,08/27,,1541990,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,NC-ENDURA DIV,8315,LE,LIMCEE CHEW. 15 TAB,15 TAB,LBR26516,01-03-28,10.00000000000000,0.00000000000000,0,18.93,18.93,24.84,3,,0,0,183.62,L,0,0,0,6611,29,06,2026,1,03,28,,25105.00,2.50,2.50,0.00,30045090,4.59000000,4.59000000,0.00000000,03/28,,1539661,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-97268,29/06/2026,NC-NC (GX),86,BSPT,BETNESOL 20 TAB,20 TAB,TU7X,01-10-27,9.50000000000000,0.50000000000000,0,13.36,13.36,17.53,3,,0,0,123.11,L,19,1,0,6611,29,06,2026,1,10,27,,25105.00,2.50,2.50,0.00,30043200,3.08000000,3.08000000,0.00000000,10/27,,1536198,0.00,0.00
