SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,USV-CONDOR,3296,GM1,GLYCOMET-1GM 15 TAB,15 TAB,60002440,01-10-27,1.00000000000000,0.00000000000000,0,48.04,48.04,63.05,3,,0,0,46.60,L,0,0,0,12506,30,01,2026,1,10,27,,1648.00,2.50,2.50,0.00,30049099,1.16000000,1.16000000,0.00000000,10/27,,1447486,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2529146O,01-01-27,2.68000000000000,0.32000000000000,0,49.89,49.89,62.37,3,,0,0,129.70,L,23,2,0,12506,30,01,2026,1,01,27,,1648.00,2.50,2.50,0.00,30045039,3.24000000,3.24000000,0.00000000,01/27,,1449369,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2529146O,01-01-27,1.00000000000000,0.00000000000000,0,49.89,49.89,62.37,3,,0,0,48.39,L,23,2,0,12506,30,01,2026,1,01,27,,1648.00,2.50,2.50,0.00,30045039,1.21000000,1.21000000,0.00000000,01/27,,1453813,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,ABT-MAGNUS,4057,RHR,THYRONORM 50MG 1*120`TAB,20`TAB,TMD25429,01-10-27,1.00000000000000,0.00000000000000,0,100.59,100.59,132.02,3,,0,0,97.57,L,0,0,0,12506,30,01,2026,1,10,27,,1648.00,2.50,2.50,0.00,30049082,2.44000000,2.44000000,0.00000000,10/27,,1452345,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,AVT-CHANNEL DVN.,19483,DLFX,DULCOFLEX 1*5 SUP (CHILD) 5MG,CHILD),SC25054,01-10-27,1.00000000000000,0.00000000000000,0,42.6,42.6,53.25,3,,0,0,41.32,L,0,0,0,12506,30,01,2026,1,10,27,,1648.00,2.50,2.50,0.00,30049039,1.03000000,1.03000000,0.00000000,10/27,,1454980,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,CPL-EUTPHOIA,3936,ASTS,ASTHALIN SYP 100ML,100ML,5A61203,01-10-27,1.00000000000000,0.00000000000000,0,14.64,14.64,19.22,3,,0,0,14.20,L,0,0,0,12506,30,01,2026,1,10,27,,1648.00,2.50,2.50,0.00,30049091,0.36000000,0.36000000,0.00000000,10/27,,1442305,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,MICRO-3 (GEN),22673,1DFC6,DEFLA CORTIL 6MG 1*10 TAB (1 BOX + FREE ITEM),10 TAB,HM055010,01-10-28,1.00000000000000,0.00000000000000,0,19.97,20.02,115.3,3,,0,0,19.37,L,0,0,0,12506,30,01,2026,1,10,28,,1648.00,2.50,2.50,0.00,30049099,0.48000000,0.48000000,0.00000000,10/28,,1430154,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,INT-INTAS (G),23103,MCFP,MECOFOL PLUS CAP 1*10,1*10,IN25D040,01-09-27,1.00000000000000,0.00000000000000,0,39.65,39.36,233.91,3,,0,0,38.46,L,0,0,0,12506,30,01,2026,1,09,27,,1648.00,2.50,2.50,0.00,30045034,0.96000000,0.96000000,0.00000000,09/27,,1442240,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,CADILA (GEN),24097,RSBT20,ROSUBEST 20MG 1*10 TAB,10 TAB,JKFVA25019,01-08-27,1.00000000000000,0.00000000000000,0,45.59,45.89,238.73,3,,0,0,44.22,L,0,0,0,12506,30,01,2026,1,08,27,,1648.00,2.50,2.50,0.00,30042062,1.11000000,1.11000000,0.00000000,08/27,,1449225,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,MKY,29499,GLC10G,GLYCERIN 10GM 1 BOX (PHARMAPACK),10GM,037,01-10-28,1.00000000000000,0.00000000000000,0,48.05,47.04,240,3,,0,0,46.61,L,0,0,0,12506,30,01,2026,1,10,28,,1648.00,9.00,9.00,0.00,29054500,4.19000000,4.19000000,0.00000000,10/28,,1445261,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,EMAMI,27947,ZNDR,ZANDU BALM RED 8ML,ED 8ML,KT0079,01-09-28,1.00000000000000,0.00000000000000,0,42.81,42.68,48,3,,0,0,41.53,L,0,0,0,12506,30,01,2026,1,09,28,,1648.00,2.50,2.50,0.00,30049011,1.04000000,1.04000000,0.00000000,09/28,,1439368,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,BMBY,22402,TGML,TIGBODERM 1*15GM,1*15GM,036,01-08-28,1.00000000000000,0.00000000000000,0,21.52,21.06,84.37,3,,0,0,20.87,L,0,0,0,12506,30,01,2026,1,08,28,,1648.00,2.50,2.50,0.00,30043200,0.52000000,0.52000000,0.00000000,08/28,,1426131,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,MICRO-3 (GEN),22796,RHG,RAPID HOT GEL 1*30GM,1*30GM,ML25034,01-10-27,1.00000000000000,0.00000000000000,0,22.93,22.43,109.2,3,,0,0,22.24,L,0,0,0,12506,30,01,2026,1,10,27,,1648.00,2.50,2.50,0.00,30049069,0.56000000,0.56000000,0.00000000,10/27,,1445430,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,MANKIND-OTC,15379,MFM3,MANFORCE 3 PCS (30 MRP) CONDOM,3 PCS,L3EIY050,01-08-28,3.85000000000000,1.15000000000000,0,24,24,30,3,,0,0,89.63,L,10,3,0,12506,30,01,2026,1,08,28,,1648.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,08/28,,1457724,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,EMAMI,33092,ZCS100,ZANDU COUGH SYP 100ML,100 ML,FT0308,01-11-28,1.00000000000000,0.00000000000000,0,62.48,63.17,117,3,,0,0,60.61,L,0,0,0,12506,30,01,2026,1,11,28,,1648.00,2.50,2.50,0.00,30049011,1.52000000,1.52000000,0.00000000,11/28,,1451306,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-25-319171,30/01/2026,CPLG-CIPLA (OTC),22457,PRCPS,PARACIP 125 MG SYP 60ML,60ML,ICHL5146,01-08-27,1.00000000000000,0.00000000000000,0,16.68,16.96,23.93,3,,0,0,16.18,L,0,0,0,12506,30,01,2026,1,08,27,,1648.00,2.50,2.50,0.00,30049069,0.40000000,0.40000000,0.00000000,08/27,,1440836,0.00,0.00
