SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,UNIVENTIS - ULTIMA,26415,LPVT,LIPIVENT 10MG 1*10 TAB,10 TAB,IC546001,01-02-29,2.00000000000000,0.00000000000000,0,14.82,13.88,53.13,3,,0,0,28.75,L,0,0,0,12506,20,06,2026,1,02,29,,1867.00,2.50,2.50,0.00,30049065,0.72000000,0.72000000,0.00000000,02/29,,1527104,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,UNIVENTIS - ULTIMA,34677,NPRMX,NAPROMAX D 1*10 TAB,1*10 TAB,GG386002,01-12-27,1.00000000000000,0.00000000000000,0,59.28,55.5,158.81,3,,0,0,57.50,L,0,0,0,12506,20,06,2026,1,12,27,,1867.00,2.50,2.50,0.00,30049011,1.44000000,1.44000000,0.00000000,12/27,,1527121,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,UNIVENTIS - ULTIMA,31567,MNTRD,MONTIRIDE LC TAB 1*10,B 1*10,ID156006,01-02-28,1.00000000000000,0.00000000000000,0,20.75,19.41,174.69,3,,0,0,20.13,L,0,0,0,12506,20,06,2026,1,02,28,,1867.00,2.50,2.50,0.00,30049065,0.50000000,0.50000000,0.00000000,02/28,,1499804,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,UNIVENTIS - ULTIMA,30281,IBVPS,IBUVENT PLUS SYP 60ML,P 60ML,XL260280,01-03-28,1.00000000000000,0.00000000000000,0,17.58,17.19,82.35,3,,0,0,17.05,L,0,0,0,12506,20,06,2026,1,03,28,,1867.00,2.50,2.50,0.00,30049065,0.43000000,0.43000000,0.00000000,03/28,,1534430,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,UNIVENTIS - ULTIMA,37056,VTR2X,VENTORAN 2X PAIN GEL 30G,30 G,60050,01-01-29,1.00000000000000,0.00000000000000,0,29.05,27.18,175.82,3,,0,0,28.18,L,0,0,0,12506,20,06,2026,1,01,29,,1867.00,2.50,2.50,0.00,30049065,0.70000000,0.70000000,0.00000000,01/29,,1527265,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,AVT-CHANNEL DVN.,41982,DULC15,DULCOFLEX 1*15 TAB (NEW),15 TAB,DLA26028,01-02-29,2.00000000000000,0.00000000000000,0,14.87,14.87,18.59,3,,0,0,28.85,L,41,1,0,12506,20,06,2026,1,02,29,,1867.00,2.50,2.50,0.00,30049039,0.72000000,0.72000000,0.00000000,02/29,,1532541,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,MN-DIS.MANKIND,5862,NKP,NUROKIND-PLUS (RF) 10 CAP,10 CAP,D15Z020,01-08-27,1.00000000000000,0.00000000000000,0,92.78,92.78,121.77,3,,0,0,90.00,L,5,1,0,12506,20,06,2026,1,08,27,,1867.00,2.50,2.50,0.00,30049099,2.25000000,2.25000000,0.00000000,08/27,,1536909,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,GLX-TEAM 2 CORE THERAPY,6199,BCCL,BETNOVATE-C 30GM CREAM,CREAM,VS4N,01-12-27,1.00000000000000,0.00000000000000,0,55.64,55.64,73.03,3,,0,0,53.97,L,19,1,0,12506,20,06,2026,1,12,27,,1867.00,2.50,2.50,0.00,30043200,1.35000000,1.35000000,0.00000000,12/27,,1539733,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,CPLG-HEALTHCARE,22421,1AMLP5,AMLIP 5MG TAB,MG TAB,CU26B20,01-01-29,3.00000000000000,0.00000000000000,0,7.45,8.01,26.66,3,,0,0,21.68,L,0,0,0,12506,20,06,2026,1,01,29,,1867.00,2.50,2.50,0.00,30049074,0.54000000,0.54000000,0.00000000,01/29,,1518452,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,BMBY,25704,MLMTC,MELAMET CREAM 15G,AM 15G,D26089S,01-03-28,1.00000000000000,0.00000000000000,0,22.04,21.57,87,3,,0,0,21.38,L,0,0,0,12506,20,06,2026,1,03,28,,1867.00,2.50,2.50,0.00,30049099,0.53000000,0.53000000,0.00000000,03/28,,1535172,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,MANKIND-OTC,9491,U72,UNWANTED 72MG 1 TAB,1 TAB,5AALZ015,01-02-28,0.50000000000000,0.50000000000000,0,60.8,60.8,76,3,,0,0,29.49,L,1,1,0,12506,20,06,2026,1,02,28,,1867.00,0.00,0.00,0.00,30066010,0.00000000,0.00000000,0.00000000,02/28,,1538045,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,CADILA (GEN),23849,SKNSC,SKIN SHINE CREAM 15GM,M 15GM,E26116,01-01-28,1.00000000000000,0.00000000000000,0,45.46,46.66,154.55,3,,0,0,44.10,L,0,0,0,12506,20,06,2026,1,01,28,,1867.00,2.50,2.50,0.00,30049099,1.10000000,1.10000000,0.00000000,01/28,,1530875,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,LAB-GPP,25254,TRMZ,TRIMZOLE DS 1*10 TAB,10 TAB,TZLDT5055,01-05-28,4.00000000000000,0.00000000000000,0,15.14,14.82,26.2,3,,0,0,58.74,L,0,0,0,12506,20,06,2026,1,05,28,,1867.00,2.50,2.50,0.00,30049099,1.47000000,1.47000000,0.00000000,05/28,,1494697,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,LEEF-WELNESS,23715,UTRB,ULTRABRITE OINTMENT  15GM,15GM,DLQA6014,01-12-27,1.00000000000000,0.00000000000000,0,41.56,41.56,150,3,,0,0,40.31,L,19,1,0,12506,20,06,2026,1,12,27,,1867.00,2.50,2.50,0.00,30049099,1.01000000,1.01000000,0.00000000,12/27,,1535617,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,MANKIND-OTC,6990,MF1,MANFORCE TAB 100MG 1*4,1*4 TAB,CU2Z030,01-02-29,0.25000000000000,1.75000000000000,0,201.9,201.9,265,3,,0,0,48.97,L,1,7,0,12506,20,06,2026,1,02,29,,1867.00,2.50,2.50,0.00,30049099,1.22000000,1.22000000,0.00000000,02/29,,1528631,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,ALEMBIC (G),22623,ANAT,AGINAL AT TAB 1*15 (2 BOX + SCHEME),B 1*15,2608000004,01-12-27,1.00000000000000,0.00000000000000,0,20.28,20.79,95.91,3,,0,0,19.67,L,0,0,0,12506,20,06,2026,1,12,27,,1867.00,2.50,2.50,0.00,30042019,0.49000000,0.49000000,0.00000000,12/27,,1515970,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,INT-INTAS (G),22534,OMDM,OMEY-DM  1 STRIP,1*20 CAP,CIP260304,01-02-28,10.00000000000000,0.00000000000000,0,8.57,8.78,65.39,3,,0,0,83.13,L,0,0,0,12506,20,06,2026,1,02,28,,1867.00,2.50,2.50,0.00,30049039,2.08000000,2.08000000,0.00000000,02/28,,1535200,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,MANKIND-OTC,32812,ACNFW,ACNESTAR FACE WASH 50GM,50 GM,F8IBZ016,01-02-28,0.50000000000000,0.50000000000000,0,101.7,101.7,150,3,,0,0,49.32,L,1,1,0,12506,20,06,2026,1,02,28,,1867.00,9.00,9.00,0.00,34013019,4.44000000,4.44000000,0.00000000,02/28,,1528608,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,CPLG-CIPLA (OTC),40605,UNFCD,UNFOLD CONDOM DOTTED 3PC (STRAW),3 PCS,DB2623,01-01-31,3.00000000000000,0.00000000000000,0,14.94,14.94,30,3,,0,0,43.48,L,0,0,0,12506,20,06,2026,1,01,31,,1867.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/31,,1526292,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,CPLG-CIPLA (OTC),40605,UNFCD,UNFOLD CONDOM DOTTED 3PC (STRAW),3 PCS,DB2623,01-01-31,2.00000000000000,0.00000000000000,0,14.94,14.94,30,3,,0,0,28.98,L,0,0,0,12506,20,06,2026,1,01,31,,1867.00,0.00,0.00,0.00,40141010,0.00000000,0.00000000,0.00000000,01/31,,1526292,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,RECKITT,41289,DSPR,DISPRIN 1 BOX (36*10 TAB),36*10 TAB,VS926,01-03-29,1.00000000000000,0.00000000000000,0,211.81,213.13,254.72,3,,0,0,205.46,L,0,0,0,12506,20,06,2026,1,03,29,,1867.00,2.50,2.50,0.00,30049062,5.14000000,5.14000000,0.00000000,03/29,,1537767,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-88670,20/06/2026,RANBAXY (G),23249,1LVC1,LIVCARE 100ML,100ML,LMD0029,01-04-29,2.00000000000000,0.00000000000000,0,21.11,21.45,105.47,3,,0,0,40.95,L,0,0,0,12506,20,06,2026,1,04,29,,1867.00,2.50,2.50,0.00,30049099,1.02000000,1.02000000,0.00000000,04/29,,1540436,0.00,0.00
