SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,TRT-PRIMA,2774,NX2,NEXPRO-20MG 15TAB,15 TAB,CF24N002,01-01-28,1.00000000000000,0.00000000000000,0,96.42,96.42,126.55,3,,0,0,93.53,L,0,0,0,12506,26,06,2026,1,01,28,,1700.00,2.50,2.50,0.00,30049039,2.34000000,2.34000000,0.00000000,01/28,,1545900,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,EMP-P & G 1,17962,CBTG,CLOBETAMIL-G 30GM CREAM,30GM CREAM,6061C83906,01-11-27,1.00000000000000,0.00000000000000,0,38.68,38.68,50.77,3,,0,0,37.52,L,0,0,0,12506,26,06,2026,1,11,27,,1700.00,2.50,2.50,0.00,30049029,0.94000000,0.94000000,0.00000000,11/27,,1521709,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,INT-NEXA,17163,ZRMV2,ZORYL-MV 2MG 15 TAB,15 TAB,N2601120,01-03-28,1.00000000000000,0.00000000000000,0,311.43,311.43,408.75,3,,0,0,302.09,L,0,0,0,12506,26,06,2026,1,03,28,,1700.00,2.50,2.50,0.00,30049099,7.55000000,7.55000000,0.00000000,03/28,,1535926,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,LEEF-HEALTHCARE,28534,RDN8,REDNISOL 8MG TAB 1*10,B 1*10,4725008,01-10-27,2.00000000000000,0.00000000000000,0,19.5,19.5,57,3,,0,0,37.83,L,0,0,0,12506,26,06,2026,1,10,27,,1700.00,2.50,2.50,0.00,30043200,0.95000000,0.95000000,0.00000000,10/27,,1485919,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,LEEF-HEALTHCARE,22888,KTFS,KETOFLY SHAMPOO 1*100ML,*100ML,DLRQ6013,01-01-28,1.00000000000000,0.00000000000000,0,90,90,185,3,,0,0,87.30,L,9,1,0,12506,26,06,2026,1,01,28,,1700.00,2.50,2.50,0.00,30049029,2.18000000,2.18000000,0.00000000,01/28,,1542035,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,LABORATE (67),36888,DCLB,DICLOLAB PLUS TAB 1*10 (WHITE),1*10,DLPDT6012,01-02-29,20.00000000000000,0.00000000000000,0,5.67,5.55,34.5,3,,0,0,110.00,L,0,0,0,12506,26,06,2026,1,02,29,,1700.00,2.50,2.50,0.00,30049069,2.75000000,2.75000000,0.00000000,02/29,,1539556,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,LABORATE (G),23127,1CFCT,CEFLOX-CF CREAM 15GM,M 15GM,PCX021,01-11-27,1.00000000000000,0.00000000000000,0,15.24,14.92,94.9,3,,0,0,14.78,L,0,0,0,12506,26,06,2026,1,11,27,,1700.00,2.50,2.50,0.00,30042033,0.37000000,0.37000000,0.00000000,11/27,,1525882,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,CPLG-HEALTHCARE,22485,FDM5,FOURDERM 1*5GM CREAM,CREAM,5I134,01-05-27,1.00000000000000,0.00000000000000,0,12.33,12.66,64.26,3,,0,0,11.96,L,0,0,0,12506,26,06,2026,1,05,27,,1700.00,2.50,2.50,0.00,30049029,0.30000000,0.30000000,0.00000000,05/27,,1378089,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,MAKERS (GEN),23554,MN1L,NIMESULIDE 100MG LOOSE 200TAB,500TAB,3AC5007B,01-06-28,1.00000000000000,0.00000000000000,0,51.31,52.14,205.78,3,,0,0,49.77,L,0,0,0,12506,26,06,2026,1,06,28,,1700.00,2.50,2.50,0.00,30049067,1.24000000,1.24000000,0.00000000,06/28,,1433867,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-94614,26/06/2026,ABBOT G PRIORITY,22978,RNM2C,RONEMOX 250MG (R/W) 1*10 CAP,10 CAP,MRL0104,01-01-27,5.00000000000000,0.00000000000000,0,9.74,9.99,27.32,3,,0,0,47.24,L,0,0,0,12506,26,06,2026,1,01,27,,1700.00,2.50,2.50,0.00,30041030,1.18000000,1.18000000,0.00000000,01/27,,1543690,0.00,0.00
