SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,INNOVENTIS MEDICARE LTD,36571,ITRVT,ITRAVENT-100MG CAP 1*10,1*10 CAP,I4616001,01-12-27,1.00000000000000,0.00000000000000,0,41.08,40.2,178.08,3,,0,0,39.85,L,0,0,0,12506,03,07,2026,1,12,27,,3217.00,2.50,2.50,0.00,30049029,1.00000000,1.00000000,0.00000000,12/27,,1545078,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,INNOVENTIS MEDICARE LTD,36573,ITRVTO,ITRAVENT-OC CREAM 15GM,15GM,60070,01-01-28,1.00000000000000,0.00000000000000,0,20.87,20.42,103.12,3,,0,0,20.24,L,0,0,0,12506,03,07,2026,1,01,28,,3217.00,2.50,2.50,0.00,30049099,0.51000000,0.51000000,0.00000000,01/28,,1526809,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,EK-TEK,26752,DXDK,DECADERM-K CREAM 15GM (2 BOX + GIFT),M 15GM,H127,01-01-28,1.00000000000000,0.00000000000000,0,17.01,16.55,103,3,,0,0,16.50,L,0,0,0,12506,03,07,2026,1,01,28,,3217.00,2.50,2.50,0.00,30049099,0.41000000,0.41000000,0.00000000,01/28,,1543901,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,UNIVENTIS - ULTIMA,26475,DLSD,DOLOSAID 100MG 1*10 TAB,10 TAB,IC526002,01-03-28,1.00000000000000,0.00000000000000,0,7.71,7.16,86,3,,0,0,7.48,L,0,0,0,12506,03,07,2026,1,03,28,,3217.00,2.50,2.50,0.00,30049065,0.19000000,0.19000000,0.00000000,03/28,,1534399,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,UNIVENTIS - ULTIMA,26503,LPVT2,LIPIVENT 20MG 1*10 TAB,10 TAB,IC556002,01-03-29,1.00000000000000,0.00000000000000,0,18.38,17.21,135,3,,0,0,17.83,L,0,0,0,12506,03,07,2026,1,03,29,,3217.00,2.50,2.50,0.00,30049099,0.45000000,0.45000000,0.00000000,03/29,,1550738,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,UNIVENTIS - ULTIMA,30677,ITXOC,ITROMAX-OC CREAM 15GM,M 15GM,60152,01-03-28,1.00000000000000,0.00000000000000,0,26.08,24.43,129.76,3,,0,0,25.30,L,0,0,0,12506,03,07,2026,1,03,28,,3217.00,2.50,2.50,0.00,30049065,0.63000000,0.63000000,0.00000000,03/28,,1550727,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,ABBOT G ESSENTIALS,22982,NKC5,NKACIN 500MG INJ,G INJ,NCL0117,01-05-27,1.00000000000000,0.00000000000000,0,17.9,18.02,115.72,3,,0,0,17.36,L,0,0,0,12506,03,07,2026,1,05,27,,3217.00,2.50,2.50,0.00,30049099,0.43000000,0.43000000,0.00000000,05/27,,1517132,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,UNIVENTIS - ULTIMA,26435,ZYFX2,ZYFIX 200 LB 1*10 TAB,10 TAB,C1766001,01-12-27,1.00000000000000,0.00000000000000,0,54.54,51,167.88,3,,0,0,52.90,L,0,0,0,12506,03,07,2026,1,12,27,,3217.00,2.50,2.50,0.00,30042019,1.32000000,1.32000000,0.00000000,12/27,,1527280,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,AVT-CHANNEL DVN.,41982,DULC15,DULCOFLEX 1*15 TAB (NEW),15 TAB,DLA26035,01-02-29,4.00000000000000,0.00000000000000,0,14.87,14.87,18.59,3,,0,0,57.70,L,41,1,0,12506,03,07,2026,1,02,29,,3217.00,2.50,2.50,0.00,30049039,1.44000000,1.44000000,0.00000000,02/29,,1544647,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,GLX-TEAM 2 CORE THERAPY,32995,TGC20,TENOVATE GN 20GM CREAM,20GM,YL2R,01-07-27,1.00000000000000,0.00000000000000,0,78.93,78.93,103.59,3,,0,0,76.56,L,0,0,0,12506,03,07,2026,1,07,27,,3217.00,2.50,2.50,0.00,30043200,1.91000000,1.91000000,0.00000000,07/27,,1534098,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2623103O,01-08-27,4.60000000000000,0.40000000000000,0,49.89,49.89,62.37,3,,0,0,222.61,L,23,2,0,12506,03,07,2026,1,08,27,,3217.00,2.50,2.50,0.00,30045039,5.57000000,5.57000000,0.00000000,08/27,,1545302,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,EMP-P & G 1,38841,NEURI,NEUROBION FORTE  5*2ML INJ (NEW),5*2ML,6089E03701,01-08-27,1.00000000000000,0.00000000000000,0,85.52,85.52,112.25,3,,0,0,82.95,L,17,1,0,12506,03,07,2026,1,08,27,,3217.00,2.50,2.50,0.00,30045090,2.07000000,2.07000000,0.00000000,08/27,,1541849,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,LPN-NEXTRA,539,OI,OPTINEURON 3ML AMP,ML AMP,A26048VP,01-06-27,4.55000000000000,0.45000000000000,0,10.9,10.9,14.3,3,,0,0,48.11,L,10,1,0,12506,03,07,2026,1,06,27,,3217.00,2.50,2.50,0.00,30045039,1.20000000,1.20000000,0.00000000,06/27,,1552492,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,HM-ZEAL,1703,L52,LIV-52 100`TAB,BOTTLE,111260219,01-01-29,1.00000000000000,0.00000000000000,0,167.62,167.62,220,3,,0,0,162.59,L,0,0,0,12506,03,07,2026,1,01,29,,3217.00,2.50,2.50,0.00,30049011,4.06000000,4.06000000,0.00000000,01/29,,1543092,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PF-GPSS,2744,GPSS,GELUSIL-MPS 200ML SYP,200ML,2619134E,01-03-28,1.00000000000000,0.00000000000000,0,132.2,132.2,173.52,3,,0,0,128.23,L,7,1,0,12506,03,07,2026,1,03,28,,3217.00,2.50,2.50,0.00,30049032,3.21000000,3.21000000,0.00000000,03/28,,1550214,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,CFL-CHC-A,18779,CGM2,COSVATE-GM  25GM CREAM (PLAN),CREAM,CL6068,01-03-29,1.00000000000000,0.00000000000000,0,33.64,33.64,44.15,3,,0,0,32.63,L,6,1,0,12506,03,07,2026,1,03,29,,3217.00,2.50,2.50,0.00,30043200,0.82000000,0.82000000,0.00000000,03/29,,1540713,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,CFL-CHC-A,18779,CGM2,COSVATE-GM  25GM CREAM (PLAN),CREAM,CL6068,01-03-29,4.14000000000000,0.86000000000000,0,33.64,33.64,44.15,3,,0,0,135.09,L,6,1,0,12506,03,07,2026,1,03,29,,3217.00,2.50,2.50,0.00,30043200,3.38000000,3.38000000,0.00000000,03/29,,1540713,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,GLM-CONSUMAR CARE,16157,CNP5,CANDID POWDER 60GM (SMALL),R 50GM,71260175,01-03-30,1.00000000000000,0.00000000000000,0,81.14,81.14,106.5,3,,0,0,78.71,L,10,1,0,12506,03,07,2026,1,03,30,,3217.00,2.50,2.50,0.00,30049029,1.97000000,1.97000000,0.00000000,03/30,,1551422,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,TTK-CONSUMER,2034,W,WOODWARDS 130ML GR WATER,WATER,GW26057,01-02-28,1.00000000000000,0.00000000000000,0,51.22,51.22,65,3,,0,0,49.68,L,11,1,0,12506,03,07,2026,1,02,28,,3217.00,2.50,2.50,0.00,30049011,1.24000000,1.24000000,0.00000000,02/28,,1537636,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PIRAMAL-ZIVON (OTC),18971,TTS1,TETMOSOL SOAP 100GM (LARGE),LARGE),TTFG012,01-04-28,1.00000000000000,0.00000000000000,0,80.54,80.54,105.7,3,,0,0,78.12,L,0,0,0,12506,03,07,2026,1,04,28,,3217.00,2.50,2.50,0.00,34011110,1.95000000,1.95000000,0.00000000,04/28,,1548482,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,NICE,24413,HGNP,HYDROGEN PEROXIDE 100ML (NICE),100 ML,588,01-08-27,1.00000000000000,0.00000000000000,0,12.76,12.49,45,3,,0,0,12.38,L,0,0,0,12506,03,07,2026,1,08,27,,3217.00,9.00,9.00,0.00,28470000,1.11000000,1.11000000,0.00000000,08/27,,1541173,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PIRAMAL-TRISHUL,1248,S,SUPRADYN 15 TAB,15 TAB,MH0041,01-08-27,1.00000000000000,0.00000000000000,0,52.1,52.1,68.39,3,,0,0,50.54,L,14,1,0,12506,03,07,2026,1,08,27,,3217.00,2.50,2.50,0.00,30045090,1.26000000,1.26000000,0.00000000,08/27,,1540904,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PIL (GEN),22545,1GPM2,GPMSR 2 TAB 1*10 (1 BOX + SCHEME),B 1*10,AYV46074,01-03-28,4.00000000000000,0.00000000000000,0,19.78,20.29,110.17,3,,0,0,76.75,L,0,0,0,12506,03,07,2026,1,03,28,,3217.00,2.50,2.50,0.00,30049099,1.92000000,1.92000000,0.00000000,03/28,,1548695,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,RECKITT,29339,VEET,VEET HAIR REMOVAL CREAM 25+5 G,25+5 G,VT937,01-04-28,1.00000000000000,0.00000000000000,0,87.87,88.49,115,3,,0,0,85.23,L,0,0,0,12506,03,07,2026,1,04,28,,3217.00,9.00,9.00,0.00,33079010,7.67000000,7.67000000,0.00000000,04/28,,1536370,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,LEEF-HEALTHCARE,24824,KTFLS,KETOFLY SOAP 75GM,P 75GM,LS26042,01-03-28,1.00000000000000,0.00000000000000,0,54,54,120,3,,0,0,52.38,L,0,0,0,12506,03,07,2026,1,03,28,,3217.00,2.50,2.50,0.00,34011190,1.31000000,1.31000000,0.00000000,03/28,,1553385,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,ALKEM-MAXXIO,25284,KGW,GRIPE WATER 1*150ML (ALKEM),ALKEM),K26003ED,01-01-28,1.00000000000000,0.00000000000000,0,24.4,23.89,72.15,3,,0,0,23.67,L,0,0,0,12506,03,07,2026,1,01,28,,3217.00,2.50,2.50,0.00,30049099,0.59000000,0.59000000,0.00000000,01/28,,1552481,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,RX-CONSUMER DIV,21238,RVCH,REVITAL-H 10 CAP (3 PCS + 5% DISCOUNT),10 CAP,SIH0511A,01-02-28,1.00000000000000,0.00000000000000,0,83.82,83.82,110,3,,0,0,81.31,L,0,0,0,12506,03,07,2026,1,02,28,,3217.00,2.50,2.50,0.00,21069099,2.03000000,2.03000000,0.00000000,02/28,,1548863,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,TORRENT GEN,777,TPTM,TOPCID 40MG 14`TAB,14`TAB,8W15N002,01-12-29,1.00000000000000,0.00000000000000,0,6.45,6.32,10.65,3,,0,0,6.26,L,11,1,0,12506,03,07,2026,1,12,29,,3217.00,2.50,2.50,0.00,30049039,0.16000000,0.16000000,0.00000000,12/29,,1542606,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,INT-INTAS (G),22535,NCG,NIMUCET GOLD TAB (INTAS),INTAS),IPL26144,01-01-29,5.00000000000000,0.00000000000000,0,7.2,7.41,60,3,,0,0,34.92,L,0,0,0,12506,03,07,2026,1,01,29,,3217.00,2.50,2.50,0.00,30049069,0.87000000,0.87000000,0.00000000,01/29,,1535192,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,CADILA (GEN),26608,ALRTZ,ALERTRIZ TAB (A/A) 1*10 TAB,10 TAB,PC25058,01-10-28,5.00000000000000,0.00000000000000,0,3.97,3.89,52.73,3,,0,0,19.25,L,0,0,0,12506,03,07,2026,1,10,28,,3217.00,2.50,2.50,0.00,30049039,0.48000000,0.48000000,0.00000000,10/28,,1539745,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,CPLG-CIPLA (OTC),37556,ORSLT,ORS LITCHI (CIPLA) LIQ 200ML,200ML,APIP0261465,01-10-27,30.00000000000000,0.00000000000000,0,13.33,13.33,32.24,0,,0,0,399.90,L,0,0,0,12506,03,07,2026,1,10,27,,3217.00,2.50,2.50,0.00,30049086,10.00000000,10.00000000,0.00000000,10/27,,1538740,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-102215,03/07/2026,PIL (GEN),42945,DRPG,DR. PIL PREGNANCY TEST KIT *1,1*1,M0160026,01-04-29,5.00000000000000,0.00000000000000,0,6.12,5.99,50,3,,0,0,29.68,L,0,0,0,12506,03,07,2026,1,04,29,,3217.00,2.50,2.50,0.00,38221910,0.74000000,0.74000000,0.00000000,04/29,,1552699,0.00,0.00
