SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,MD-MACPHER,30000,PANPP,PANDERM ++ 15GM CREAM (NEW),(NEW),18260313A,01-12-27,1.00000000000000,0.00000000000000,0,83.99,83.99,110.25,3,,0,0,81.47,L,6,1,0,12506,31,07,2026,1,12,27,,2841.00,2.50,2.50,0.00,30042039,2.04000000,2.04000000,0.00000000,12/27,,1525312,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,HM-ZANDRA,4334,LVDT,LIV-52 DS 60`TAB,BOTTLE,111260460,01-03-29,1.00000000000000,0.00000000000000,0,214,214,281,3,,0,0,207.58,L,0,0,0,12506,31,07,2026,1,03,29,,2841.00,2.50,2.50,0.00,30049011,5.19000000,5.19000000,0.00000000,03/29,,1561777,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,OTC,6233,KYM,KAYAM CHURANA 100GM (10 + TAB 30),100GM,74775,01-05-28,1.00000000000000,0.00000000000000,0,92.37,90.45,115,3,,0,0,89.60,L,0,0,0,12506,31,07,2026,1,05,28,,2841.00,2.50,2.50,0.00,30049011,2.24000000,2.24000000,0.00000000,05/28,,1567903,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,BMBY,22417,SRDML,SRIDERM 1*15GM,1*15GM,S260,01-03-28,1.00000000000000,0.00000000000000,0,15.65,15.34,70,3,,0,0,15.18,L,0,0,0,12506,31,07,2026,1,03,28,,2841.00,2.50,2.50,0.00,30049099,0.38000000,0.38000000,0.00000000,03/28,,1556658,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,CPLG-CIPLA (OTC),22558,PRC2S,PARACIP 250 MG SYP 60ML,60ML,ICHL6044,01-02-28,1.00000000000000,0.00000000000000,0,17.69,18.16,42.83,3,,0,0,17.16,L,0,0,0,12506,31,07,2026,1,02,28,,2841.00,2.50,2.50,0.00,30049069,0.43000000,0.43000000,0.00000000,02/28,,1548659,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,NICE,23536,GLC1R,GLUCOSE D 125GM (NICE),125GM,4205,01-04-28,1.00000000000000,0.00000000000000,0,16.05,15.7,38,3,,0,0,15.57,L,0,0,0,12506,31,07,2026,1,04,28,,2841.00,2.50,2.50,0.00,17023020,0.39000000,0.39000000,0.00000000,04/28,,1541178,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,DABUR,12095,JNG6,JANAM GHUNTI 60ML DABUR,I 60ML,BD0659,01-04-29,0.75000000000000,0.25000000000000,0,40.64,40.64,45,3,,0,0,29.57,L,3,1,0,12506,31,07,2026,1,04,29,,2841.00,2.50,2.50,0.00,30049011,0.74000000,0.74000000,0.00000000,04/29,,1560308,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,MULTANI,42151,STIM5,SAT-ISABGOL 50GM (MULTANI),50 GM,2182-R,01-08-27,1.00000000000000,0.00000000000000,0,64.16,62.8,90,3,,0,0,62.24,L,0,0,0,12506,31,07,2026,1,08,27,,2841.00,2.50,2.50,0.00,12119032,1.56000000,1.56000000,0.00000000,08/27,,1526370,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,LAB-GPP,30145,LBCL,LABOCLOX-LB 1*10 CAP,10 CAP,PLCCG067,01-11-27,4.55000000000000,0.45000000000000,0,25.01,25.63,164.45,3,,0,0,110.39,L,10,1,0,12506,31,07,2026,1,11,27,,2841.00,2.50,2.50,0.00,30041030,2.76000000,2.76000000,0.00000000,11/27,,1553174,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,MANKIND-OTC,5871,MF,MANFORCE TAB 50MG 1*9,1*9 TAB,CT2Z011,01-03-29,0.25000000000000,1.75000000000000,0,214.1,214.1,281,3,,0,0,51.92,L,1,7,0,12506,31,07,2026,1,03,29,,2841.00,2.50,2.50,0.00,30049099,1.30000000,1.30000000,0.00000000,03/29,,1551265,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,RX-CONSUMER DIV,38988,ABZB60,ABZORB  POWDER 60GM,60GM,SXH0579A,01-02-29,1.00000000000000,0.00000000000000,0,74.66,74.66,98,3,,0,0,72.42,L,5,1,0,12506,31,07,2026,1,02,29,,2841.00,2.50,2.50,0.00,30049029,1.81000000,1.81000000,0.00000000,02/29,,1562577,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-132443,31/07/2026,CPLG-HEALTHCARE,42530,PWRGL,POWERGYL PLUS SUSP 60ML,60ML,ML26104,01-01-28,1.00000000000000,0.00000000000000,0,38.1,37.3,90,3,,0,0,36.96,L,0,0,0,12506,31,07,2026,1,01,28,,2841.00,2.50,2.50,0.00,30049039,0.92000000,0.92000000,0.00000000,01/28,,1552873,0.00,0.00
