SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,LEEF-HEALTHCARE,28522,GLRJ,GALIREX JUNIOR 60ML,R 60ML,DVLH25007,01-11-27,1.00000000000000,0.00000000000000,0,26.4,26.4,70,3,,0,0,25.61,L,9,1,0,12506,24,08,2026,1,11,27,,3751.00,2.50,2.50,0.00,30049099,0.64000000,0.64000000,0.00000000,11/27,,1514335,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CPLG-RETAIL VISTA,40508,PRT500,PARAFAST 500 TAB 1*10,1*10 TAB,CP60027,01-12-28,10.00000000000000,0.00000000000000,0,6.33,6.49,9.65,3,,0,0,61.40,L,0,0,0,12506,24,08,2026,1,12,28,,3751.00,2.50,2.50,0.00,30049099,1.54000000,1.54000000,0.00000000,12/28,,1534557,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CPLG-RETAIL VISTA,28761,CPCHD,CIPCAL HD 1*15 TAB,15 TAB,AMQ08BGB,01-12-27,1.00000000000000,0.00000000000000,0,18.12,18.16,107.3,3,,0,0,17.58,L,0,0,0,12506,24,08,2026,1,12,27,,3751.00,2.50,2.50,0.00,30045090,0.44000000,0.44000000,0.00000000,12/27,,1552379,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CPLG-VITAL CARE,25264,CPMCV6,CIPMOX CV 625 1*10 TAB,10 TAB,CPB26003,01-01-28,1.00000000000000,0.00000000000000,0,62,63.58,195.5,3,,0,0,60.14,L,0,0,0,12506,24,08,2026,1,01,28,,3751.00,2.50,2.50,0.00,30049087,1.50000000,1.50000000,0.00000000,01/28,,1573700,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CPLG-VITAL CARE,35218,BLCPM,BILACIP-M TAB 1*10,1*10TAB,BLP260101,01-12-27,1.00000000000000,0.00000000000000,0,60.72,60.53,199.65,3,,0,0,58.90,L,0,0,0,12506,24,08,2026,1,12,27,,3751.00,2.50,2.50,0.00,30049039,1.47000000,1.47000000,0.00000000,12/27,,1537220,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CADILA (GEN),28929,CMP500,CAMPICILIN 500MG 1*10 CAP,10 CAP,AB26004,01-05-28,1.00000000000000,0.00000000000000,0,35.08,34.35,89.95,3,,0,0,34.03,L,0,0,0,12506,24,08,2026,1,05,28,,3751.00,2.50,2.50,0.00,30041020,0.85000000,0.85000000,0.00000000,05/28,,1582963,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,ALKEM-FUTURA NEXX,26900,SMG30,SUMO+ GEL 30GM,L 30GM,SD027G,01-12-27,1.00000000000000,0.00000000000000,0,23.7,23.35,159.35,3,,0,0,22.99,L,0,0,0,12506,24,08,2026,1,12,27,,3751.00,2.50,2.50,0.00,30049069,0.57000000,0.57000000,0.00000000,12/27,,1532412,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,PIL (GEN),22967,STBR,SOTHREX BR SYP1*100ML (60+GIFT),*100ML,DAT26007,01-02-28,1.00000000000000,0.00000000000000,0,26.58,27.48,87.5,3,,0,0,25.78,L,0,0,0,12506,24,08,2026,1,02,28,,3751.00,2.50,2.50,0.00,30049099,0.64000000,0.64000000,0.00000000,02/28,,1576631,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,ALKEM-MAXXIO,25148,LCLFC,LYCOLYFE CAP 2*10,P 1*10,LYC26017TR,01-05-28,1.00000000000000,0.00000000000000,0,43.66,42.74,375.8,3,,0,0,42.35,L,0,0,0,12506,24,08,2026,1,05,28,,3751.00,2.50,2.50,0.00,21069099,1.06000000,1.06000000,0.00000000,05/28,,1570002,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,PIL (GEN),23876,MXP12,MOXIPIL CV 125 SYP  30ML,30 ML,ABH36001,01-09-27,1.00000000000000,0.00000000000000,0,30.19,29.56,65.83,3,,0,0,29.28,L,0,0,0,12506,24,08,2026,1,09,27,,3751.00,2.50,2.50,0.00,30049039,0.73000000,0.73000000,0.00000000,09/27,,1576598,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,UNIVENTIS - ULTIMA,28027,TRZSU,TRIZACET SYP 60ML,P 60ML,XL260255,01-02-28,1.00000000000000,0.00000000000000,0,16.6,15.55,42.21,3,,0,0,16.10,L,0,0,0,12506,24,08,2026,1,02,28,,3751.00,2.50,2.50,0.00,30049099,0.40000000,0.40000000,0.00000000,02/28,,1563790,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,MN-MANKIND,12436,TLAMT,TELMIKIND-AM (PLAN) 10 TAB,10 TAB,C65Z027,01-03-28,2.00000000000000,0.00000000000000,0,65.58,65.58,86.08,3,,0,0,127.23,L,0,0,0,12506,24,08,2026,1,03,28,,3751.00,2.50,2.50,0.00,30049079,3.18000000,3.18000000,0.00000000,03/28,,1570333,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,26231920,01-10-27,4.60000000000000,0.40000000000000,0,54.87,54.87,68.6,3,,0,0,244.83,L,23,2,0,12506,24,08,2026,1,10,27,,3751.00,2.50,2.50,0.00,30045039,6.12000000,6.12000000,0.00000000,10/27,,1578613,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,SS-SYSTOPIC,7871,CRYD,CYRA-D 10`CAP,10`CAP,3CD1321,01-04-28,1.00000000000000,0.00000000000000,0,38.86,38.86,51,3,,0,0,37.69,L,0,0,0,12506,24,08,2026,1,04,28,,3751.00,2.50,2.50,0.00,30049039,0.94000000,0.94000000,0.00000000,04/28,,1575610,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,LABORATE (G),22365,1RLFT,RELIEF TAB 1*10 (5 BOX + SCHEME ),B 1*10,LCGDT6058,01-02-29,10.00000000000000,0.00000000000000,0,8.12,8.33,49.5,3,,0,0,78.76,L,0,0,0,12506,24,08,2026,1,02,29,,3751.00,2.50,2.50,0.00,30049069,1.97000000,1.97000000,0.00000000,02/29,,1546722,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,GERMED,22613,AMLAT,AMLOMED AT 1*10TAB,*10TAB,GVD0798,01-02-28,5.00000000000000,0.00000000000000,0,7.18,7.22,49.44,3,,0,0,34.82,L,0,0,0,12506,24,08,2026,1,02,28,,3751.00,2.50,2.50,0.00,30049072,0.87000000,0.87000000,0.00000000,02/28,,1577525,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,CPLG-CIPLA (OTC),22510,1OMG3,OMNI GEL CREAM 1*30GM,1*30GM,5D343,01-11-27,1.00000000000000,0.00000000000000,0,64.49,66.14,150.97,3,,0,0,62.56,L,0,0,0,12506,24,08,2026,1,11,27,,3751.00,2.50,2.50,0.00,30049066,1.56000000,1.56000000,0.00000000,11/27,,1570040,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,OTHERS (G),23416,RNG,RINGCUTTER 1 PCS,1 PCS,6JO-1046,01-02-29,1.00000000000000,0.00000000000000,0,19.59,19.46,35.75,3,,0,0,19.00,L,0,0,0,12506,24,08,2026,1,02,29,,3751.00,2.50,2.50,0.00,30049021,0.48000000,0.48000000,0.00000000,02/29,,1553966,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,RECKITT,5920,IGS,ITCH GUARD 20 GM LARGE,LARGE,A1928,01-04-29,1.00000000000000,0.00000000000000,0,90.15,90.15,112.87,3,,0,0,87.45,L,0,0,0,12506,24,08,2026,1,04,29,,3751.00,2.50,2.50,0.00,30049099,2.19000000,2.19000000,0.00000000,04/29,,1566187,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,ALKEM-FUTURA,36313,LHST60,L-HIST SYP 60ML (LARGE),60ML,LHS26008ED,01-01-28,1.00000000000000,0.00000000000000,0,27.39,26.8,74.5,3,,0,0,26.57,L,0,0,0,12506,24,08,2026,1,01,28,,3751.00,2.50,2.50,0.00,30049039,0.66000000,0.66000000,0.00000000,01/28,,1575804,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,DABUR,34435,HNAD,HONITUS SYP (ADULSA) 100ML,100 ML,BD0115,01-05-28,1.00000000000000,0.00000000000000,0,85.68,85.68,99,3,,0,0,83.11,L,3,1,0,12506,24,08,2026,1,05,28,,3751.00,2.50,2.50,0.00,30049011,2.08000000,2.08000000,0.00000000,05/28,,1581064,0.00,0.00
DHIMAN MEDICOS (BINEWAL),SB-26-158815,24/08/2026,RANBAXY (G),22412,1OMS2,OMESEC 20MG 10 CAP (1 BOX+FREE GIFT ),10 CAP,GKH0401A,01-01-28,10.00000000000000,0.00000000000000,0,8.88,9.1,30.65,3,,0,0,86.14,L,0,0,0,12506,24,08,2026,1,01,28,,3751.00,2.50,2.50,0.00,30049034,2.15000000,2.15000000,0.00000000,01/28,,1554185,0.00,0.00
